sub,run,cat_cond,trial_type,picture,old,response_old,target_pos,response_pos,minimum_error,dot_resp_loc,cat_corr,TN_corr,TN_rt,ITI_dur,feedback_type,trial,mouse_resp_timestamp,trial_type_tm1,ITI_dur_tm1
010,1,1,csp,23a.png,1,1,112,126,14,113,1,1,278,3461,pos_feedback_onset,1,54672,csm,4500
010,1,1,csp,40a.png,1,1,104,136,32,104,1,1,257,6000,pos_feedback_onset,2,70436,csp,3461
010,1,1,csp,26a.png,1,1,132,110,-22,132,1,1,325,4384,pos_feedback_onset,3,88371,csp,6000
010,1,1,csp,51a.png,1,1,144,35,-109,145,1,1,278,5076,pos_feedback_onset,4,104586,csp,4384
010,1,1,csp,54a.png,1,1,288,NaN,NaN,289,1,1,368,5769,pos_feedback_onset,5,122303,csp,5076
010,1,1,csm,16b.png,1,1,244,310,66,243,1,1,395,3230,neu_feedback_onset,6,141441,csp,5769
010,1,1,csm,63b.png,1,1,200,223,23,200,1,1,262,5538,neu_feedback_onset,7,157038,csm,3230
010,1,1,csp,49a.png,1,1,156,38,-118,159,1,1,183,5307,pos_feedback_onset,8,176308,csm,5538
010,1,1,csp,45a.png,1,1,100,107,7,100,1,0,261,4153,neg_feedback_onset,9,194661,csp,5307
010,1,1,csm,53b.png,1,1,308,237,-71,309,1,1,327,3000,neu_feedback_onset,10,211828,csp,4153
010,1,1,csm,65b.png,1,1,60,207,147,60,1,1,271,4615,neu_feedback_onset,11,226857,csm,3000
010,1,1,csm,38b.png,1,1,292,267,-25,293,1,1,285,4846,neu_feedback_onset,12,243523,csm,4615
010,1,1,csm,52b.png,1,1,56,258,-158,55,1,1,467,3692,neu_feedback_onset,13,260356,csm,4846
010,1,1,csm,21b.png,1,1,28,294,-94,27,1,1,419,3923,neu_feedback_onset,14,276119,csm,3692
010,2,1,csm,19b.png,1,0,208,NaN,NaN,206,1,1,309,4153,neu_feedback_onset,1,10874,csm,4500
010,2,1,csm,48b.png,1,0,72,NaN,NaN,72,1,1,285,3230,neu_feedback_onset,2,28742,csm,4153
010,2,1,csp,25a.png,1,1,96,217,121,96,1,1,254,3461,pos_feedback_onset,3,45408,csm,3230
010,2,1,csp,27a.png,1,1,232,222,-10,232,1,0,328,4384,neg_feedback_onset,4,62441,csp,3461
010,2,1,csp,14a.png,1,1,276,313,37,276,1,1,300,6000,pos_feedback_onset,5,79140,csp,4384
010,2,1,csp,20a.png,1,1,256,139,-117,256,1,1,358,4846,pos_feedback_onset,6,96992,csp,6000
010,2,1,csp,38a.png,1,0,84,NaN,NaN,84,1,1,317,5769,pos_feedback_onset,7,114309,csp,4846
010,2,1,csm,50b.png,1,1,76,318,-118,76,1,1,601,3000,neu_feedback_onset,8,131759,csp,5769
010,2,1,csm,40b.png,1,1,128,319,-169,129,1,1,397,3692,neu_feedback_onset,9,148024,csm,3000
010,2,1,csp,17a.png,1,1,304,313,9,303,1,1,353,3923,pos_feedback_onset,10,163355,csm,3692
010,2,1,csm,15b.png,1,1,356,358,2,356,1,1,392,4615,neu_feedback_onset,11,178935,csp,3923
010,2,1,csm,46b.png,1,1,44,43,-1,43,1,1,406,5076,neu_feedback_onset,12,195668,csm,4615
010,2,1,csp,21a.png,1,1,320,213,-107,321,1,1,282,5538,pos_feedback_onset,13,213134,csm,5076
010,2,1,csm,49b.png,1,1,136,144,8,NaN,0,1,522,5307,neu_feedback_onset,14,NaN,csp,5538
010,3,1,csp,48a.png,1,1,0,22,22,360,1,1,287,5307,pos_feedback_onset,1,10235,csm,4500
010,3,1,csm,55b.png,1,1,164,153,-11,163,1,1,341,3000,neu_feedback_onset,2,28521,csp,5307
010,3,1,csm,51b.png,1,1,108,121,13,108,1,1,270,3461,neu_feedback_onset,3,44418,csm,3000
010,3,1,csm,25b.png,1,1,336,335,-1,336,1,1,302,4615,neu_feedback_onset,4,59615,csm,3461
010,3,1,csm,32b.png,1,1,180,171,-9,NaN,0,0,297,3230,neu_feedback_onset,5,NaN,csm,4615
010,3,1,csp,15a.png,1,1,52,33,-19,52,1,1,294,6000,pos_feedback_onset,6,94265,csm,3230
010,3,1,csp,57a.png,1,1,220,219,-1,221,1,1,360,5538,pos_feedback_onset,7,113854,csp,6000
010,3,1,csp,61a.png,1,1,324,317,-7,323,1,1,555,5076,neg_feedback_onset,8,131288,csp,5538
010,3,1,csm,5b.png,1,1,68,53,-15,67,1,1,338,4384,neu_feedback_onset,9,149039,csp,5076
010,3,1,csp,13a.png,1,1,248,257,9,248,1,1,487,3923,neg_feedback_onset,10,165387,csm,4384
010,3,1,csm,10b.png,1,1,48,39,-9,47,1,1,346,3692,neu_feedback_onset,11,181034,csp,3923
010,3,1,csp,62a.png,1,1,88,87,-1,89,1,1,269,5769,pos_feedback_onset,12,198802,csm,3692
010,3,1,csm,39b.png,1,0,332,NaN,NaN,332,1,1,295,4153,neu_feedback_onset,13,217890,csp,5769
010,3,1,csp,8a.png,1,1,340,181,-159,NaN,0,1,463,4846,neg_feedback_onset,14,NaN,csm,4153
010,4,1,csm,18b.png,1,1,300,253,-47,300,1,1,284,3230,neu_feedback_onset,1,10407,csm,4500
010,4,1,csm,44b.png,1,1,240,218,-22,237,1,1,385,5538,neu_feedback_onset,2,25336,csm,3230
010,4,1,csm,1b.png,1,1,4,144,140,4,1,0,219,4384,neu_feedback_onset,3,42353,csm,5538
010,4,1,csp,31a.png,1,1,12,359,-13,13,1,1,340,5307,pos_feedback_onset,4,60338,csm,4384
010,4,1,csm,59b.png,1,1,176,212,36,176,1,1,430,3692,neu_feedback_onset,5,77588,csp,5307
010,4,1,csp,60a.png,1,1,296,292,-4,295,1,1,251,5769,pos_feedback_onset,6,93402,csm,3692
010,4,1,csp,37a.png,1,1,188,167,-21,189,1,1,281,5076,pos_feedback_onset,7,112623,csp,5769
010,4,1,csp,65a.png,1,1,16,18,2,15,1,1,323,3461,pos_feedback_onset,8,130441,csp,5076
010,4,1,csp,53a.png,1,1,184,203,19,184,1,1,271,3000,pos_feedback_onset,9,145153,csp,3461
010,4,1,csm,24b.png,1,1,64,60,-4,64,1,1,258,4153,neu_feedback_onset,10,160349,csp,3000
010,4,1,csm,22b.png,1,1,328,154,-174,NaN,0,1,236,4846,neu_feedback_onset,11,NaN,csm,4153
010,4,1,csp,11a.png,1,1,120,98,-22,119,1,1,393,3923,pos_feedback_onset,12,196186,csm,4846
010,4,1,csm,13b.png,1,1,228,235,7,228,1,0,333,6000,neu_feedback_onset,13,211215,csp,3923
010,4,1,csp,63a.png,1,1,284,243,-41,283,1,1,365,4615,pos_feedback_onset,14,229901,csm,6000
010,5,1,csp,43a.png,1,1,20,26,6,20,1,1,514,4846,neg_feedback_onset,1,7941,csm,4500
010,5,1,csm,60b.png,1,1,204,222,18,206,1,0,337,5769,neu_feedback_onset,2,23722,csp,4846
010,5,1,csm,37b.png,1,1,264,182,-82,265,1,1,427,3461,neu_feedback_onset,3,42224,csm,5769
010,5,1,csp,66a.png,1,1,272,258,-14,272,1,1,371,3000,pos_feedback_onset,4,58729,csm,3461
010,5,1,csm,45b.png,1,1,168,346,178,166,1,1,254,5307,neu_feedback_onset,5,76591,csp,3000
010,5,1,csp,2a.png,1,1,124,116,-8,124,1,1,302,6000,pos_feedback_onset,6,94443,csm,5307
010,5,1,csm,66b.png,1,1,260,251,-9,261,1,1,542,3692,neu_feedback_onset,7,113780,csp,6000
010,5,1,csp,50a.png,1,1,216,221,5,215,1,1,325,5076,pos_feedback_onset,8,129444,csm,3692
010,5,1,csp,55a.png,1,1,36,28,-8,36,1,1,245,4384,pos_feedback_onset,9,147546,csp,5076
010,5,1,csp,33a.png,1,1,24,301,-83,23,1,1,334,4615,pos_feedback_onset,10,163744,csp,4384
010,5,1,csm,3b.png,1,1,224,217,-7,225,1,1,341,3230,neu_feedback_onset,11,180159,csp,4615
010,5,1,csm,47b.png,1,1,116,127,11,116,1,1,361,5538,neu_feedback_onset,12,196625,csm,3230
010,5,1,csm,41b.png,1,1,152,144,-8,150,1,1,307,4153,neu_feedback_onset,13,214159,csm,5538
010,5,1,csp,5a.png,1,1,316,322,6,317,1,1,509,3923,pos_feedback_onset,14,230423,csm,4153
010,6,1,csp,47a.png,1,1,40,34,-6,39,1,1,248,6000,pos_feedback_onset,1,10788,csm,4500
010,6,1,csp,6a.png,1,1,348,341,-7,350,1,0,288,4615,neg_feedback_onset,2,28372,csp,6000
010,6,1,csm,35b.png,1,1,160,93,-67,161,1,1,379,5769,neu_feedback_onset,3,45706,csp,4615
010,6,1,csp,32a.png,1,1,268,272,4,269,1,1,236,3230,pos_feedback_onset,4,64409,csm,5769
010,6,1,csm,20b.png,1,1,212,237,25,212,1,1,314,4384,neu_feedback_onset,5,81092,csp,3230
010,6,1,csm,57b.png,1,1,80,82,2,80,1,1,268,5538,neu_feedback_onset,6,97624,csm,4384
010,6,1,csp,58a.png,1,1,312,25,73,312,1,1,463,3000,pos_feedback_onset,7,116594,csm,5538
010,6,1,csm,12b.png,1,1,236,206,-30,NaN,0,1,248,5307,neu_feedback_onset,8,NaN,csp,3000
010,6,1,csm,17b.png,1,1,280,271,-9,283,1,1,371,3923,neu_feedback_onset,9,152297,csm,5307
010,6,1,csm,42b.png,1,1,32,54,22,30,1,1,282,4153,neu_feedback_onset,10,168161,csm,3923
010,6,1,csp,56a.png,1,1,196,159,-37,197,1,1,570,4846,neg_feedback_onset,11,183808,csm,4153
010,6,1,csm,7b.png,1,1,92,268,176,90,1,1,328,3461,neu_feedback_onset,12,200424,csp,4846
010,6,1,csp,18a.png,1,1,344,330,-14,345,1,1,282,5076,pos_feedback_onset,13,216789,csm,3461
010,6,1,csp,44a.png,1,1,148,155,7,148,1,1,414,3692,pos_feedback_onset,14,233605,csp,5076
