sub,run,cat_cond,trial_type,picture,old,response_old,target_pos,response_pos,minimum_error,dot_resp_loc,cat_corr,TN_corr,TN_rt,ITI_dur,feedback_type,trial,mouse_resp_timestamp,trial_type_tm1,ITI_dur_tm1
050,1,2,csm,8a.png,1,1,344,321,-23,343,1,1,558,5076,neu_feedback_onset,1,129005,csm,4500
050,1,2,csm,40a.png,1,1,24,28,4,NaN,0,1,378,4153,neu_feedback_onset,2,NaN,csm,5076
050,1,2,csp,25b.png,1,1,172,180,8,NaN,0,1,332,5538,neg_feedback_onset,3,NaN,csm,4153
050,1,2,csm,22a.png,1,1,52,60,8,51,1,1,350,6000,neu_feedback_onset,4,183528,csp,5538
050,1,2,csm,24a.png,1,1,40,30,-10,NaN,0,1,477,4384,neu_feedback_onset,5,NaN,csm,6000
050,1,2,csp,65b.png,1,1,272,269,-3,NaN,0,1,380,5307,neg_feedback_onset,6,NaN,csm,4384
050,1,2,csm,23a.png,1,1,136,122,-14,137,1,1,392,3230,neu_feedback_onset,7,241491,csp,5307
050,1,2,csp,28b.png,1,1,356,2,6,360,1,1,462,3461,pos_feedback_onset,8,256921,csm,3230
050,1,2,csp,44b.png,1,1,224,233,9,227,1,1,301,4615,pos_feedback_onset,9,271883,csp,3461
050,1,2,csm,58a.png,1,1,260,77,177,NaN,0,1,295,3923,neu_feedback_onset,10,NaN,csp,4615
050,1,2,csp,10b.png,1,1,316,12,56,NaN,0,1,380,5769,neg_feedback_onset,11,NaN,csm,3923
050,1,2,csp,6b.png,1,1,36,40,4,NaN,0,0,387,3000,neg_feedback_onset,12,NaN,csp,5769
050,1,2,csp,50b.png,1,1,116,127,11,NaN,0,1,425,3692,neg_feedback_onset,13,NaN,csp,3000
050,1,2,csm,54a.png,1,1,144,124,-20,145,1,1,327,4846,neu_feedback_onset,14,358953,csp,3692
050,2,2,csp,61b.png,1,0,132,NaN,NaN,131,1,1,435,3923,pos_feedback_onset,1,12392,csm,4500
050,2,2,csp,23b.png,1,1,192,122,-70,200,1,1,372,4384,pos_feedback_onset,2,28708,csp,3923
050,2,2,csm,56a.png,1,1,352,323,-29,354,1,1,315,5538,neu_feedback_onset,3,44104,csp,4384
050,2,2,csp,32b.png,1,1,92,130,38,88,1,1,345,4615,pos_feedback_onset,4,61638,csm,5538
050,2,2,csm,21a.png,1,1,312,303,-9,310,1,1,266,6000,neu_feedback_onset,5,78605,csp,4615
050,2,2,csp,30b.png,1,1,244,267,23,243,1,1,423,5307,pos_feedback_onset,6,98026,csm,6000
050,2,2,csm,60a.png,1,1,96,84,-12,94,1,1,374,5076,neu_feedback_onset,7,115960,csp,5307
050,2,2,csp,22b.png,1,1,104,280,176,NaN,0,1,336,3230,neg_feedback_onset,8,NaN,csm,5076
050,2,2,csm,9a.png,1,1,232,41,169,235,1,1,351,3692,neu_feedback_onset,9,148140,csp,3230
050,2,2,csm,63a.png,1,1,76,358,-78,76,1,1,344,3000,neu_feedback_onset,10,163386,csm,3692
050,2,2,csp,18b.png,1,1,324,308,-16,324,1,1,388,4846,pos_feedback_onset,11,179217,csm,3000
050,2,2,csm,66a.png,1,1,292,293,1,290,1,1,329,5769,neu_feedback_onset,12,197085,csp,4846
050,2,2,csp,47b.png,1,1,60,83,23,62,1,1,280,4153,pos_feedback_onset,13,214837,csm,5769
