sub,run,cat_cond,trial_type,picture,old,response_old,target_pos,response_pos,minimum_error,dot_resp_loc,cat_corr,TN_corr,TN_rt,ITI_dur,feedback_type,trial,mouse_resp_timestamp,trial_type_tm1,ITI_dur_tm1
019,1,1,csp,66a.png,1,1,264,287,23,264,1,1,373,5769,pos_feedback_onset,1,64379,csm,4500
019,1,1,csp,22a.png,1,1,16,224,-152,16,1,1,365,3923,pos_feedback_onset,2,82381,csp,5769
019,1,1,csp,15a.png,1,1,332,309,-23,332,1,1,349,4153,pos_feedback_onset,3,98295,csp,3923
019,1,1,csp,1a.png,1,1,156,289,133,156,1,1,313,3461,pos_feedback_onset,4,113692,csp,4153
019,1,1,csp,43a.png,1,1,216,59,-157,216,1,1,328,5307,pos_feedback_onset,5,129456,csp,3461
019,1,1,csp,39a.png,1,1,352,296,-56,350,1,1,313,4384,pos_feedback_onset,6,145571,csp,5307
019,1,1,csp,57a.png,1,1,196,222,26,197,1,1,364,5538,pos_feedback_onset,7,162103,csp,4384
019,1,1,csm,35b.png,1,1,40,93,53,42,1,1,336,3000,neu_feedback_onset,8,180054,csp,5538
019,1,1,csm,38b.png,1,1,356,1,5,356,1,1,462,3692,neu_feedback_onset,9,196369,csm,3000
019,1,1,csm,28b.png,1,1,296,308,12,295,1,1,416,4846,neu_feedback_onset,10,212701,csm,3692
019,1,1,csm,51b.png,1,1,164,133,-31,165,1,1,304,4615,neu_feedback_onset,11,228632,csm,4846
019,1,1,csm,12b.png,1,1,132,91,-41,131,1,1,322,5076,neu_feedback_onset,12,245849,csm,4615
019,1,1,csm,8b.png,1,1,108,121,13,108,1,1,442,3230,neu_feedback_onset,13,264635,csm,5076
019,1,1,csm,23b.png,1,1,0,358,-2,2,1,1,368,6000,neu_feedback_onset,14,280015,csm,3230
019,2,1,csp,51a.png,1,1,44,312,-92,45,1,1,307,4153,pos_feedback_onset,1,17249,csm,4500
019,2,1,csm,29b.png,1,1,184,279,95,183,1,1,416,3461,neu_feedback_onset,2,33531,csp,4153
019,2,1,csp,11a.png,1,1,176,222,46,177,1,0,566,5538,neg_feedback_onset,3,48160,csm,3461
019,2,1,csm,25b.png,1,1,328,76,108,328,1,1,553,5307,neu_feedback_onset,4,66679,csp,5538
019,2,1,csp,64a.png,1,1,344,331,-13,342,1,1,384,3000,pos_feedback_onset,5,84096,csm,5307
019,2,1,csm,15b.png,1,1,24,18,-6,26,1,1,561,3230,neu_feedback_onset,6,100294,csp,3000
