sub,run,cat_cond,trial_type,picture,old,response_old,target_pos,response_pos,minimum_error,dot_resp_loc,cat_corr,TN_corr,TN_rt,ITI_dur,feedback_type,trial,mouse_resp_timestamp,trial_type_tm1,ITI_dur_tm1
040,2,2,csm,27a.png,1,0,136,128,-8,NaN,0,1,632,5538,neu_feedback_onset,1,NaN,csm,4500
040,2,2,csp,26b.png,1,1,124,317,-167,124,1,1,561,4846,neg_feedback_onset,2,32949,csm,5538
040,2,2,csm,22a.png,1,1,120,112,-8,122,1,1,540,3692,neu_feedback_onset,3,51669,csp,4846
040,2,2,csm,1a.png,1,1,144,142,-2,144,1,1,350,4615,neu_feedback_onset,4,66932,csm,3692
040,2,2,csm,18a.png,1,1,232,243,11,232,1,1,444,3461,neu_feedback_onset,5,83565,csm,4615
040,2,2,csp,30b.png,1,1,236,237,1,235,1,1,369,5076,pos_feedback_onset,6,99964,csm,3461
040,2,2,csm,62a.png,1,1,12,23,11,11,1,1,423,6000,neu_feedback_onset,7,117247,csp,5076
040,2,2,csm,11a.png,1,1,312,339,27,312,1,1,533,3923,neu_feedback_onset,8,134898,csm,6000
040,2,2,csp,45b.png,1,1,288,305,17,287,1,1,400,4153,pos_feedback_onset,9,151081,csm,3923
040,2,2,csp,13b.png,1,1,356,338,-18,356,1,0,NaN,4384,neg_feedback_onset,10,167896,csp,4153
040,2,2,csp,36b.png,1,1,212,330,118,212,1,1,319,3230,pos_feedback_onset,11,185229,csp,4384
040,2,2,csm,61a.png,1,1,36,38,2,36,1,1,419,5769,neu_feedback_onset,12,200042,csp,3230
040,2,2,csp,31b.png,1,1,328,344,16,327,1,1,373,3000,pos_feedback_onset,13,219112,csm,5769
040,2,2,csp,57b.png,1,1,224,294,70,223,1,1,328,5307,pos_feedback_onset,14,233206,csp,3000
040,3,2,csp,24b.png,1,0,284,196,-88,283,1,1,371,5538,pos_feedback_onset,1,10870,csm,4500
040,3,2,csp,11b.png,1,1,196,347,151,196,1,1,322,5307,pos_feedback_onset,2,29407,csp,5538
040,3,2,csp,54b.png,1,1,132,91,-41,131,1,1,349,3000,pos_feedback_onset,3,46740,csp,5307
040,3,2,csp,12b.png,1,1,296,308,12,296,1,1,327,3923,pos_feedback_onset,4,60934,csp,3000
040,3,2,csm,50a.png,1,1,180,205,25,179,1,1,516,5076,neu_feedback_onset,5,78185,csp,3923
040,3,2,csm,47a.png,1,1,220,174,-46,221,1,1,530,4615,neu_feedback_onset,6,95785,csm,5076
040,3,2,csm,35a.png,1,1,16,350,-26,15,1,1,419,5769,neu_feedback_onset,7,112117,csm,4615
040,3,2,csm,30a.png,1,1,68,50,-18,69,1,1,492,4384,neu_feedback_onset,8,130536,csm,5769
040,3,2,csp,10b.png,1,1,48,52,4,46,1,1,276,3692,pos_feedback_onset,9,146517,csm,4384
040,3,2,csm,59a.png,1,1,64,51,-13,64,1,1,736,6000,neu_feedback_onset,10,162766,csp,3692
040,3,2,csp,8b.png,1,1,320,281,-39,319,1,1,345,4153,pos_feedback_onset,11,180918,csm,6000
040,3,2,csm,64a.png,1,1,200,203,3,200,1,1,401,4846,neu_feedback_onset,12,198051,csp,4153
040,3,2,csm,60a.png,1,1,300,306,6,298,1,1,395,3230,neu_feedback_onset,13,216053,csm,4846
040,3,2,csp,15b.png,1,1,292,1,69,291,1,1,281,3461,pos_feedback_onset,14,230614,csm,3230
040,4,2,csp,65b.png,1,1,340,3,23,339,1,1,310,3230,pos_feedback_onset,1,10177,csm,4500
040,4,2,csp,5b.png,1,1,204,311,107,204,1,1,287,6000,pos_feedback_onset,2,24539,csp,3230
040,4,2,csm,54a.png,1,1,240,56,176,243,1,1,711,5076,neu_feedback_onset,3,42089,csp,6000
040,4,2,csp,25b.png,1,1,76,36,-40,77,1,1,344,4153,pos_feedback_onset,4,60210,csm,5076
040,4,2,csp,40b.png,1,1,324,312,-12,323,1,1,319,5307,pos_feedback_onset,5,77291,csp,4153
040,4,2,csm,39a.png,1,1,252,224,-28,254,1,1,363,5769,neu_feedback_onset,6,95042,csp,5307
040,4,2,csp,19b.png,1,1,304,249,-55,303,1,1,301,3692,pos_feedback_onset,7,112609,csm,5769
040,4,2,csm,46a.png,1,1,28,210,-178,28,1,1,413,3461,neu_feedback_onset,8,129526,csp,3692
040,4,2,csm,37a.png,1,1,268,267,-1,268,1,1,499,4615,neu_feedback_onset,9,145106,csm,3461
040,4,2,csm,6a.png,1,1,140,128,-12,138,1,1,422,4384,neu_feedback_onset,10,161805,csm,4615
040,4,2,csp,53b.png,1,1,60,141,81,59,1,1,390,3923,pos_feedback_onset,11,177502,csm,4384
040,4,2,csp,44b.png,1,1,184,188,4,183,1,1,347,4846,pos_feedback_onset,12,194569,csp,3923
040,4,2,csm,26a.png,1,1,104,210,106,104,1,1,344,5538,neu_feedback_onset,13,210399,csp,4846
040,4,2,csm,63a.png,1,1,152,116,-36,153,1,1,631,3000,neu_feedback_onset,14,228234,csm,5538
040,5,2,csp,49b.png,1,1,96,73,-23,97,1,1,315,4846,pos_feedback_onset,1,9280,csm,4500
040,5,2,csm,31a.png,1,1,92,234,142,92,1,1,423,3692,neu_feedback_onset,2,26246,csp,4846
040,5,2,csp,14b.png,1,1,20,229,-151,20,1,1,562,3000,neg_feedback_onset,3,43830,csm,3692
040,5,2,csm,28a.png,1,1,100,164,64,100,1,1,424,3230,neu_feedback_onset,4,59410,csp,3000
040,5,2,csm,43a.png,1,1,188,287,99,190,1,1,520,5769,neu_feedback_onset,5,73454,csm,3230
040,5,2,csp,61b.png,1,1,276,303,27,276,1,1,300,4615,pos_feedback_onset,6,91924,csm,5769
040,5,2,csm,8a.png,1,1,8,359,-9,4,1,1,328,3461,neu_feedback_onset,7,108573,csp,4615
040,5,2,csm,53a.png,1,1,116,134,18,117,1,1,290,5538,neu_feedback_onset,8,124420,csm,3461
040,5,2,csm,40a.png,1,1,168,224,56,166,1,1,442,6000,neu_feedback_onset,9,142906,csm,5538
040,5,2,csp,39b.png,1,1,280,31,111,281,1,0,290,5307,neg_feedback_onset,10,161425,csm,6000
040,5,2,csp,48b.png,1,1,164,304,140,163,1,1,377,3923,pos_feedback_onset,11,178943,csp,5307
040,5,2,csp,35b.png,1,1,260,307,47,260,1,1,319,4153,pos_feedback_onset,12,193972,csp,3923
040,5,2,csp,4b.png,1,1,24,27,3,25,1,1,398,5076,pos_feedback_onset,13,210371,csp,4153
040,5,2,csm,16a.png,1,1,52,54,2,51,1,1,349,4384,neu_feedback_onset,14,228071,csp,5076
040,6,2,csm,3a.png,1,1,216,241,25,215,1,1,317,4615,neu_feedback_onset,1,7798,csm,4500
040,6,2,csp,63b.png,1,1,272,307,35,272,1,1,315,3692,pos_feedback_onset,2,25416,csm,4615
040,6,2,csp,2b.png,1,1,44,49,5,44,1,1,288,5769,pos_feedback_onset,3,40879,csp,3692
