sub,run,cat_cond,trial_type,picture,old,response_old,target_pos,response_pos,minimum_error,dot_resp_loc,cat_corr,TN_corr,TN_rt,ITI_dur,feedback_type,trial,mouse_resp_timestamp,trial_type_tm1,ITI_dur_tm1
032,1,2,csm,37a.png,1,1,104,110,6,NaN,0,1,534,5307,neu_feedback_onset,1,NaN,csm,4500
032,1,2,csp,53b.png,1,1,124,125,1,124,1,1,257,3230,pos_feedback_onset,2,157507,csm,5307
032,1,2,csp,44b.png,1,1,248,219,-29,247,1,1,334,3692,pos_feedback_onset,3,171818,csp,3230
032,1,2,csm,39a.png,1,1,108,1,-107,109,1,1,305,4846,neu_feedback_onset,4,188217,csp,3692
032,1,2,csp,20b.png,1,0,252,NaN,NaN,253,1,1,271,3000,pos_feedback_onset,5,205501,csm,4846
032,1,2,csp,25b.png,1,1,200,349,149,200,1,1,254,6000,pos_feedback_onset,6,220162,csp,3000
032,1,2,csm,38a.png,1,1,292,71,139,294,1,1,292,5076,neu_feedback_onset,7,239650,csp,6000
032,1,2,csp,32b.png,1,1,324,236,-88,324,1,0,309,4153,neg_feedback_onset,8,256834,csm,5076
032,1,2,csp,15b.png,1,1,316,319,3,317,1,1,325,4615,pos_feedback_onset,9,272080,csp,4153
032,1,2,csm,5a.png,1,0,0,NaN,NaN,358,1,1,363,4384,neu_feedback_onset,10,289096,csp,4615
032,1,2,csm,58a.png,1,1,300,48,108,NaN,0,1,466,3923,neu_feedback_onset,11,NaN,csm,4384
032,1,2,csm,25a.png,1,1,8,47,39,5,1,1,405,3461,neu_feedback_onset,12,323747,csm,3923
032,1,2,csp,3b.png,1,1,304,270,-34,304,1,1,346,5538,pos_feedback_onset,13,338860,csm,3461
032,1,2,csm,23a.png,1,1,164,94,-70,162,1,1,550,5769,neu_feedback_onset,14,357847,csp,5538
032,2,2,csp,50b.png,1,1,220,255,35,217,1,1,310,3461,pos_feedback_onset,1,16038,csm,4500
032,2,2,csm,35a.png,1,1,184,27,-157,175,1,1,275,4615,neu_feedback_onset,2,30817,csp,3461
032,2,2,csm,34a.png,1,1,288,82,154,288,1,1,306,3000,neu_feedback_onset,3,47375,csm,4615
032,2,2,csm,10a.png,1,1,76,139,63,74,1,1,555,4153,neu_feedback_onset,4,63183,csm,3000
032,2,2,csm,33a.png,1,1,332,127,155,330,1,0,226,3692,neu_feedback_onset,5,79063,csm,4153
032,2,2,csm,65a.png,1,1,256,207,-49,257,1,1,312,3923,neu_feedback_onset,6,95920,csm,3692
032,2,2,csp,66b.png,1,1,236,349,113,242,1,1,377,5076,pos_feedback_onset,7,113611,csm,3923
032,2,2,csp,19b.png,1,0,84,NaN,NaN,84,1,1,277,5769,pos_feedback_onset,8,129709,csp,5076
032,2,2,csp,64b.png,1,1,52,272,-140,54,1,1,343,6000,pos_feedback_onset,9,148846,csp,5769
032,2,2,csm,21a.png,1,1,40,293,-107,41,1,1,561,3230,neu_feedback_onset,10,167933,csp,6000
032,2,2,csp,33b.png,1,1,312,181,-131,317,1,1,335,5538,pos_feedback_onset,11,184132,csm,3230
032,2,2,csp,2b.png,1,1,140,29,-111,140,1,1,389,4846,pos_feedback_onset,12,202534,csp,5538
032,2,2,csp,27b.png,1,1,176,57,-119,173,1,1,377,5307,pos_feedback_onset,13,219617,csp,4846
032,2,2,csm,31a.png,1,1,208,115,-93,205,1,0,370,4384,neu_feedback_onset,14,235749,csp,5307
032,3,2,csm,3a.png,1,1,116,157,41,117,1,1,434,4615,neu_feedback_onset,1,13616,csm,4500
032,3,2,csm,66a.png,1,1,168,154,-14,161,1,1,415,4846,neu_feedback_onset,2,29062,csm,4615
032,3,2,csm,42a.png,1,1,356,135,139,360,1,1,289,3923,neu_feedback_onset,3,45645,csm,4846
032,3,2,csp,62b.png,1,1,68,136,68,65,1,1,271,6000,pos_feedback_onset,4,62661,csm,3923
032,3,2,csm,63a.png,1,0,64,175,111,64,1,1,330,3000,neu_feedback_onset,5,79728,csp,6000
032,3,2,csm,14a.png,1,1,156,234,78,156,1,1,335,5769,neu_feedback_onset,6,96076,csm,3000
032,3,2,csm,56a.png,1,1,56,NaN,NaN,57,1,0,481,5538,neu_feedback_onset,7,112992,csm,5769
032,3,2,csp,34b.png,1,1,296,225,-71,297,1,1,249,3461,pos_feedback_onset,8,131345,csm,5538
032,3,2,csp,43b.png,1,0,212,79,-133,213,1,0,275,5076,neg_feedback_onset,9,146524,csp,3461
032,3,2,csp,31b.png,1,1,240,81,-159,243,1,0,337,4384,neg_feedback_onset,10,163323,csp,5076
032,3,2,csm,54a.png,1,1,228,NaN,NaN,232,1,1,442,5307,neu_feedback_onset,11,179422,csp,4384
032,3,2,csp,52b.png,1,1,192,51,-141,193,1,1,436,3230,pos_feedback_onset,12,197891,csm,5307
032,3,2,csp,37b.png,1,1,348,349,1,351,1,1,320,3692,pos_feedback_onset,13,212453,csp,3230
032,3,2,csp,56b.png,1,1,72,150,78,72,1,1,270,4153,pos_feedback_onset,14,229152,csp,3692
032,4,2,csm,62a.png,1,1,132,85,-47,132,1,1,259,5538,neu_feedback_onset,1,11273,csm,4500
032,4,2,csm,27a.png,1,1,96,111,15,96,1,1,447,3692,neu_feedback_onset,2,29442,csm,5538
032,4,2,csp,1b.png,1,0,4,NaN,NaN,360,1,1,432,3461,pos_feedback_onset,3,44488,csm,3692
032,4,2,csp,16b.png,1,1,12,19,7,12,1,1,293,3923,pos_feedback_onset,4,58632,csp,3461
032,4,2,csm,17a.png,1,1,32,134,102,29,1,1,665,4153,neu_feedback_onset,5,74396,csp,3923
032,4,2,csm,22a.png,1,1,272,133,-139,283,1,1,313,3000,neu_feedback_onset,6,91230,csm,4153
032,4,2,csp,8b.png,1,1,88,299,-149,90,1,1,291,4846,pos_feedback_onset,7,106626,csm,3000
032,4,2,csm,4a.png,1,0,24,133,109,26,1,1,323,5076,neu_feedback_onset,8,122990,csp,4846
032,4,2,csp,46b.png,1,1,280,144,-136,283,1,1,350,5307,pos_feedback_onset,9,141894,csm,5076
032,4,2,csp,4b.png,1,1,80,248,168,79,1,1,628,4384,neg_feedback_onset,10,159795,csp,5307
032,4,2,csp,18b.png,1,1,136,80,-56,135,1,1,347,4615,pos_feedback_onset,11,176862,csp,4384
032,4,2,csp,59b.png,1,1,152,321,169,150,1,1,344,5769,pos_feedback_onset,12,193795,csp,4615
032,4,2,csm,52a.png,1,1,148,180,32,147,1,0,NaN,3230,neu_feedback_onset,13,211447,csp,5769
