sub,run,cat_cond,trial_type,picture,old,response_old,target_pos,response_pos,minimum_error,dot_resp_loc,cat_corr,TN_corr,TN_rt,ITI_dur,feedback_type,trial,mouse_resp_timestamp,trial_type_tm1,ITI_dur_tm1
035,1,2,csm,31a.png,1,1,284,311,27,NaN,0,1,547,4153,neu_feedback_onset,1,NaN,csm,4500
035,1,2,csp,58b.png,1,1,196,223,27,196,1,1,393,4384,pos_feedback_onset,2,85862,csm,4153
035,1,2,csm,4a.png,1,0,60,NaN,NaN,63,1,1,373,5538,neu_feedback_onset,3,102561,csp,4384
035,1,2,csp,37b.png,1,1,232,122,-110,230,1,1,301,3230,pos_feedback_onset,4,118592,csm,5538
035,1,2,csm,57a.png,1,1,248,310,62,248,1,1,316,3000,neu_feedback_onset,5,133404,csp,3230
035,1,2,csm,54a.png,1,0,64,NaN,NaN,68,1,1,498,3461,neu_feedback_onset,6,148216,csm,3000
035,1,2,csp,20b.png,1,1,220,224,4,219,1,1,360,5769,pos_feedback_onset,7,163947,csm,3461
035,1,2,csm,37a.png,1,1,116,130,14,112,1,1,888,5307,neu_feedback_onset,8,180562,csp,5769
035,1,2,csp,30b.png,1,1,92,147,55,94,1,1,319,6000,pos_feedback_onset,9,197445,csm,5307
035,1,2,csm,40a.png,1,1,348,308,-40,348,1,1,531,3692,neu_feedback_onset,10,216131,csp,6000
035,1,2,csp,52b.png,1,1,44,55,11,45,1,1,298,4846,pos_feedback_onset,11,233098,csm,3692
035,1,2,csp,15b.png,1,1,120,142,22,124,1,1,326,4615,pos_feedback_onset,12,249730,csp,4846
035,1,2,csm,46a.png,1,1,160,314,154,161,1,1,759,5076,neu_feedback_onset,13,265578,csp,4615
035,1,2,csp,31b.png,1,1,212,215,3,206,1,1,537,3923,neg_feedback_onset,14,283813,csm,5076
035,2,2,csp,10b.png,1,1,132,85,-47,NaN,0,1,372,3000,neg_feedback_onset,1,NaN,csm,4500
035,2,2,csm,32a.png,1,1,272,315,43,269,1,1,573,3692,neu_feedback_onset,2,32552,csp,3000
035,2,2,csm,45a.png,1,0,332,NaN,NaN,334,1,1,384,5769,neu_feedback_onset,3,49568,csm,3692
035,2,2,csp,48b.png,1,1,192,30,-162,199,1,1,388,6000,pos_feedback_onset,4,67570,csm,5769
035,2,2,csp,46b.png,1,1,168,177,9,163,1,1,396,4846,pos_feedback_onset,5,85438,csp,6000
035,2,2,csm,24a.png,1,1,0,227,-133,359,1,1,297,4153,neu_feedback_onset,6,102237,csp,4846
035,2,2,csp,50b.png,1,1,152,169,17,149,1,1,378,4384,pos_feedback_onset,7,117066,csm,4153
035,2,2,csm,8a.png,1,0,112,NaN,NaN,110,1,1,378,3923,neu_feedback_onset,8,132262,csp,4384
035,2,2,csm,22a.png,1,1,260,132,-128,260,1,1,398,4615,neu_feedback_onset,9,147341,csm,3923
035,2,2,csp,42b.png,1,1,72,270,-162,73,1,1,317,3461,pos_feedback_onset,10,163590,csm,4615
035,2,2,csp,61b.png,1,1,28,88,60,33,1,1,271,5076,pos_feedback_onset,11,179103,csp,3461
035,2,2,csp,4b.png,1,1,104,88,-16,106,1,1,303,3230,pos_feedback_onset,12,195226,csp,5076
035,2,2,csm,61a.png,1,1,24,316,-68,25,1,1,416,5538,neu_feedback_onset,13,210698,csp,3230
035,2,2,csm,41a.png,1,1,204,360,156,204,1,1,562,5307,neu_feedback_onset,14,227647,csm,5538
035,3,2,csm,21a.png,1,1,88,177,89,87,1,1,471,4615,neu_feedback_onset,1,12414,csm,4500
035,3,2,csp,62b.png,1,1,252,304,52,247,1,1,346,3230,pos_feedback_onset,2,29564,csm,4615
035,3,2,csm,28a.png,1,1,148,134,-14,150,1,1,343,5769,neu_feedback_onset,3,43508,csp,3230
035,3,2,csm,33a.png,1,1,352,310,-42,348,1,1,433,5538,neu_feedback_onset,4,60925,csm,5769
035,3,2,csp,56b.png,1,1,320,307,-13,319,1,1,363,3000,pos_feedback_onset,5,77357,csm,5538
035,3,2,csm,19a.png,1,0,8,NaN,NaN,10,1,1,480,3923,neu_feedback_onset,6,93488,csp,3000
035,3,2,csp,32b.png,1,1,264,271,7,266,1,1,345,4846,pos_feedback_onset,7,110689,csm,3923
035,3,2,csm,7a.png,1,1,296,226,-70,296,1,0,294,6000,neu_feedback_onset,8,127054,csp,4846
035,3,2,csm,39a.png,1,1,124,43,-81,121,1,1,316,4384,neu_feedback_onset,9,145005,csm,6000
035,3,2,csp,54b.png,1,1,52,3,-49,51,1,1,396,4153,pos_feedback_onset,10,161921,csm,4384
035,3,2,csp,28b.png,1,1,140,90,-50,142,1,1,555,3461,neg_feedback_onset,11,178420,csp,4153
035,3,2,csp,35b.png,1,1,312,311,-1,310,1,1,273,3692,pos_feedback_onset,12,193449,csp,3461
035,3,2,csp,41b.png,1,1,156,146,-10,154,1,1,402,5307,neg_feedback_onset,13,209681,csp,3692
035,3,2,csm,60a.png,1,1,172,43,-129,172,1,1,492,5076,neu_feedback_onset,14,225896,csp,5307
035,4,2,csm,38a.png,1,1,308,51,103,308,1,1,378,3000,neu_feedback_onset,1,11812,csm,4500
035,4,2,csm,55a.png,1,1,68,84,16,64,1,1,505,3692,neu_feedback_onset,2,26157,csm,3000
035,4,2,csp,19b.png,1,1,40,314,-86,40,1,1,271,5769,pos_feedback_onset,3,43758,csm,3692
035,4,2,csp,8b.png,1,1,276,236,-40,276,1,1,413,3230,pos_feedback_onset,4,61726,csp,5769
035,4,2,csm,6a.png,1,1,356,178,-178,355,1,1,441,3923,neu_feedback_onset,5,77473,csp,3230
035,4,2,csp,18b.png,1,0,108,NaN,NaN,108,1,1,349,4615,pos_feedback_onset,6,92803,csm,3923
035,4,2,csm,5a.png,1,1,180,233,53,182,1,1,429,4153,neu_feedback_onset,7,110087,csp,4615
035,4,2,csp,43b.png,1,1,48,269,-139,47,1,1,288,5538,pos_feedback_onset,8,125383,csm,4153
035,4,2,csm,48a.png,1,1,328,308,-20,330,1,0,279,6000,neu_feedback_onset,9,142917,csp,5538
035,4,2,csp,51b.png,1,1,244,270,26,241,1,0,328,5076,neg_feedback_onset,10,160719,csm,6000
035,4,2,csm,18a.png,1,0,340,229,-111,342,1,1,357,4384,neu_feedback_onset,11,176516,csp,5076
035,4,2,csp,27b.png,1,1,36,132,96,35,1,1,361,5307,pos_feedback_onset,12,192697,csm,4384
035,4,2,csm,49a.png,1,1,100,175,75,99,1,1,470,3461,neu_feedback_onset,13,210415,csp,5307
035,4,2,csp,64b.png,1,1,240,227,-13,238,1,1,280,4846,pos_feedback_onset,14,226680,csm,3461
035,5,2,csp,29b.png,1,1,316,309,-7,317,1,1,379,4384,pos_feedback_onset,1,16270,csm,4500
035,5,2,csp,22b.png,1,1,336,91,115,335,1,1,338,3923,pos_feedback_onset,2,32802,csp,4384
035,5,2,csm,65a.png,1,0,144,NaN,NaN,143,1,1,451,4153,neu_feedback_onset,3,48182,csp,3923
035,5,2,csm,34a.png,1,1,324,85,121,324,1,1,404,6000,neu_feedback_onset,4,63379,csm,4153
035,5,2,csp,26b.png,1,1,76,88,12,78,1,1,272,4846,pos_feedback_onset,5,81581,csm,6000
035,5,2,csm,9a.png,1,1,288,318,30,286,1,1,441,5538,neu_feedback_onset,6,98647,csp,4846
035,5,2,csp,40b.png,1,1,136,86,-50,137,1,1,407,3461,pos_feedback_onset,7,117467,csm,5538
035,5,2,csm,26a.png,1,0,228,NaN,NaN,227,1,1,348,5076,neu_feedback_onset,8,133164,csp,3461
035,5,2,csm,58a.png,1,1,224,183,-41,225,1,1,603,3692,neu_feedback_onset,9,151316,csm,5076
035,5,2,csp,59b.png,1,1,128,124,-4,129,1,1,371,3000,pos_feedback_onset,10,166228,csm,3692
035,5,2,csm,53a.png,1,0,256,NaN,NaN,259,1,1,262,4615,neu_feedback_onset,11,181158,csp,3000
