sub,run,cat_cond,trial_type,picture,old,response_old,target_pos,response_pos,minimum_error,dot_resp_loc,cat_corr,TN_corr,TN_rt,ITI_dur,feedback_type,trial,mouse_resp_timestamp,trial_type_tm1,ITI_dur_tm1
024,1,1,csp,9a.png,1,1,300,316,16,300,1,1,443,3000,pos_feedback_onset,1,76915,csm,4500
024,1,1,csm,47b.png,1,1,16,30,14,16,1,1,280,3230,neu_feedback_onset,2,91793,csp,3000
024,1,1,csp,34a.png,1,1,220,306,86,NaN,0,1,309,3461,neg_feedback_onset,3,NaN,csm,3230
024,1,1,csm,6b.png,1,1,28,15,-13,28,1,1,301,3923,neu_feedback_onset,4,126745,csp,3461
024,1,1,csp,4a.png,1,1,308,298,-10,307,1,1,282,3692,pos_feedback_onset,5,143210,csm,3923
024,1,1,csm,35b.png,1,1,348,31,43,348,1,1,298,4846,neu_feedback_onset,6,160177,csp,3692
024,1,1,csm,21b.png,1,0,224,22,158,224,1,0,282,5769,neu_feedback_onset,7,177460,csm,4846
024,1,1,csp,51a.png,1,0,184,320,136,186,1,1,690,5307,neg_feedback_onset,8,197433,csm,5769
024,1,1,csp,21a.png,1,1,68,53,-15,70,1,1,302,4384,pos_feedback_onset,9,215602,csp,5307
024,1,1,csp,42a.png,1,1,44,329,-75,47,1,1,261,4153,pos_feedback_onset,10,231916,csp,4384
024,1,1,csp,53a.png,1,1,176,333,157,176,1,1,291,6000,pos_feedback_onset,11,249568,csp,4153
024,1,1,csm,55b.png,1,0,152,163,11,NaN,0,0,322,5076,neu_feedback_onset,12,NaN,csp,6000
024,1,1,csm,41b.png,1,1,180,39,-141,178,1,1,278,5538,neu_feedback_onset,13,286322,csm,5076
024,1,1,csm,64b.png,1,1,332,39,67,331,1,1,351,4615,neu_feedback_onset,14,304407,csm,5538
024,2,1,csm,31b.png,1,0,172,202,30,173,1,1,373,3000,neu_feedback_onset,1,11823,csm,4500
024,2,1,csm,40b.png,1,1,104,101,-3,104,1,1,296,3461,neu_feedback_onset,2,28539,csm,3000
024,2,1,csm,33b.png,1,1,236,161,-75,237,1,1,316,3923,neu_feedback_onset,3,44220,csm,3461
024,2,1,csp,56a.png,1,1,144,231,87,145,1,0,215,3230,neg_feedback_onset,4,61253,csm,3923
024,2,1,csp,50a.png,1,1,352,241,-111,352,1,1,288,5538,pos_feedback_onset,5,78152,csp,3230
024,2,1,csm,2b.png,1,1,96,110,14,96,1,0,264,6000,neu_feedback_onset,6,96555,csp,5538
024,2,1,csm,37b.png,1,1,4,141,137,5,1,1,288,4615,neu_feedback_onset,7,116994,csm,6000
024,2,1,csm,42b.png,1,0,0,153,153,359,1,1,264,4846,neu_feedback_onset,8,135063,csm,4615
024,2,1,csm,61b.png,1,1,252,119,-133,251,1,1,329,5076,neu_feedback_onset,9,152798,csm,4846
024,2,1,csp,65a.png,1,1,32,34,2,NaN,0,1,260,5307,neg_feedback_onset,10,NaN,csm,5076
024,2,1,csp,31a.png,1,1,264,345,81,264,1,1,360,4153,pos_feedback_onset,11,189452,csp,5307
024,2,1,csp,63a.png,1,1,200,226,26,200,1,1,288,5769,pos_feedback_onset,12,205751,csp,4153
024,2,1,csp,23a.png,1,1,108,122,14,110,1,1,365,4384,pos_feedback_onset,13,225188,csp,5769
024,2,1,csp,55a.png,1,1,276,283,7,274,1,1,380,3692,pos_feedback_onset,14,242154,csp,4384
024,3,1,csm,52b.png,1,1,296,145,-151,NaN,0,1,261,3000,neu_feedback_onset,1,NaN,csm,4500
024,3,1,csp,57a.png,1,1,24,264,-120,25,1,1,291,3923,pos_feedback_onset,2,28011,csm,3000
024,3,1,csp,59a.png,1,1,140,128,-12,138,1,1,315,5538,pos_feedback_onset,3,45429,csp,3923
024,3,1,csm,25b.png,1,1,268,241,-27,269,1,1,477,4846,neu_feedback_onset,4,63047,csp,5538
024,3,1,csm,43b.png,1,1,132,143,11,132,1,1,345,5307,neu_feedback_onset,5,79529,csm,4846
024,3,1,csm,8b.png,1,1,116,293,177,116,1,0,410,5076,neu_feedback_onset,6,97497,csm,5307
024,3,1,csm,32b.png,1,1,8,25,17,8,1,1,361,4615,neu_feedback_onset,7,115348,csm,5076
