sub,run,cat_cond,trial_type,picture,old,response_old,target_pos,response_pos,minimum_error,dot_resp_loc,cat_corr,TN_corr,TN_rt,ITI_dur,feedback_type,trial,mouse_resp_timestamp,trial_type_tm1,ITI_dur_tm1
026,1,1,csm,63b.png,1,1,116,94,-22,118,1,1,291,5769,neu_feedback_onset,1,48020,csm,4500
026,1,1,csm,45b.png,1,1,248,240,-8,248,1,1,512,5538,neu_feedback_onset,2,65220,csm,5769
026,1,1,csp,15a.png,1,1,272,270,-2,274,1,1,512,5076,neg_feedback_onset,3,82103,csm,5538
026,1,1,csp,62a.png,1,1,204,336,132,206,1,1,367,3692,pos_feedback_onset,4,99253,csp,5076
026,1,1,csm,53b.png,1,1,352,319,-33,353,1,1,337,3923,neu_feedback_onset,5,115167,csp,3692
026,1,1,csp,39a.png,1,1,124,139,15,128,1,1,279,4384,pos_feedback_onset,6,131482,csm,3923
026,1,1,csm,21b.png,1,1,300,108,168,300,1,1,345,3000,neu_feedback_onset,7,147346,csp,4384
026,1,1,csp,63a.png,1,1,84,310,-134,87,1,1,427,5307,pos_feedback_onset,8,162526,csm,3000
026,1,1,csm,19b.png,1,1,256,249,-7,260,1,1,246,3461,neu_feedback_onset,9,179710,csp,5307
026,1,1,csp,28a.png,1,1,196,68,-128,194,1,1,380,4846,pos_feedback_onset,10,196726,csm,3461
026,1,1,csm,25b.png,1,1,280,353,73,285,1,1,408,6000,neu_feedback_onset,11,215045,csp,4846
026,1,1,csp,9a.png,1,1,260,223,-37,262,1,1,240,3230,pos_feedback_onset,12,234767,csm,6000
026,1,1,csp,44a.png,1,1,0,168,168,NaN,0,1,350,4153,neg_feedback_onset,13,NaN,csp,3230
026,1,1,csm,10b.png,1,1,136,149,13,135,1,1,294,4615,neu_feedback_onset,14,269618,csp,4153
026,2,1,csp,57a.png,1,1,292,133,-159,289,1,1,302,5076,pos_feedback_onset,1,14203,csm,4500
026,2,1,csp,18a.png,1,1,40,25,-15,42,1,1,398,3230,pos_feedback_onset,2,32004,csp,5076
026,2,1,csm,35b.png,1,1,312,304,-8,309,1,1,406,4153,neu_feedback_onset,3,48135,csp,3230
026,2,1,csp,26a.png,1,1,336,149,173,334,1,0,243,5769,neg_feedback_onset,4,66237,csm,4153
