sub,run,cat_cond,trial_type,picture,old,response_old,target_pos,response_pos,minimum_error,dot_resp_loc,cat_corr,TN_corr,TN_rt,ITI_dur,feedback_type,trial,mouse_resp_timestamp,trial_type_tm1,ITI_dur_tm1
020,1,1,csm,2b.png,1,1,232,NaN,NaN,NaN,0,1,451,3923,neu_feedback_onset,1,NaN,csm,4500
020,1,1,csm,36b.png,1,1,0,NaN,NaN,187,1,1,808,5769,neu_feedback_onset,2,161734,csm,3923
020,1,1,csp,48a.png,1,0,256,NaN,NaN,NaN,0,1,427,5538,neg_feedback_onset,3,NaN,csm,5769
020,1,1,csp,27a.png,1,1,268,NaN,NaN,268,1,1,494,4615,pos_feedback_onset,4,200259,csp,5538
020,1,1,csm,22b.png,1,1,16,28,12,16,1,1,475,6000,neu_feedback_onset,5,218745,csp,4615
020,1,1,csp,42a.png,1,1,328,269,-59,329,1,1,376,5307,pos_feedback_onset,6,236847,csm,6000
020,1,1,csp,54a.png,1,1,340,326,-14,341,1,1,362,3461,pos_feedback_onset,7,253379,csp,5307
020,1,1,csp,21a.png,1,1,180,176,-4,NaN,0,1,528,3230,neg_feedback_onset,8,NaN,csp,3461
020,1,1,csm,7b.png,1,1,8,13,5,9,1,1,535,4846,neu_feedback_onset,9,287028,csp,3230
020,1,1,csm,17b.png,1,1,32,36,4,33,1,1,301,3692,neu_feedback_onset,10,304061,csm,4846
020,1,1,csm,42b.png,1,1,332,320,-12,NaN,0,1,454,3000,neu_feedback_onset,11,NaN,csm,3692
020,1,1,csm,16b.png,1,1,324,3,39,324,1,1,516,4153,neu_feedback_onset,12,336658,csm,3000
020,1,1,csp,25a.png,1,1,92,120,28,92,1,1,329,5076,pos_feedback_onset,13,354075,csm,4153
020,1,1,csp,29a.png,1,1,128,226,98,128,1,1,307,4384,pos_feedback_onset,14,370624,csp,5076
020,2,1,csm,50b.png,1,0,44,NaN,NaN,NaN,0,1,470,4153,neu_feedback_onset,1,NaN,csm,4500
020,2,1,csp,57a.png,1,0,132,NaN,NaN,130,1,1,396,5538,pos_feedback_onset,2,32158,csm,4153
020,2,1,csp,66a.png,1,1,296,272,-24,297,1,1,394,6000,pos_feedback_onset,3,50494,csp,5538
020,2,1,csp,39a.png,1,0,156,NaN,NaN,158,1,1,406,3000,pos_feedback_onset,4,68345,csp,6000
020,2,1,csp,36a.png,1,1,200,219,19,199,1,1,411,3461,pos_feedback_onset,5,82823,csp,3000
020,2,1,csm,38b.png,1,1,160,239,79,155,1,1,560,5307,neu_feedback_onset,6,98771,csp,3461
020,2,1,csm,40b.png,1,0,36,NaN,NaN,36,1,1,517,5076,neu_feedback_onset,7,115720,csm,5307
020,2,1,csm,10b.png,1,1,248,238,-10,251,1,1,415,3230,neu_feedback_onset,8,133638,csm,5076
020,2,1,csp,50a.png,1,1,220,118,-102,220,1,1,299,3692,pos_feedback_onset,9,150037,csm,3230
020,2,1,csp,23a.png,1,1,60,357,-63,58,1,1,702,4615,neg_feedback_onset,10,166903,csp,3692
020,2,1,csm,56b.png,1,0,316,NaN,NaN,318,1,1,618,5769,neu_feedback_onset,11,182634,csp,4615
020,2,1,csm,34b.png,1,1,100,28,-72,99,1,1,658,4846,neu_feedback_onset,12,200201,csm,5769
020,2,1,csp,31a.png,1,1,352,333,-19,353,1,1,512,4384,neg_feedback_onset,13,215882,csm,4846
020,2,1,csm,39b.png,1,1,108,129,21,109,1,1,409,3923,neu_feedback_onset,14,232414,csp,4384
020,3,1,csp,22a.png,1,1,88,88,0,89,1,1,467,3461,pos_feedback_onset,1,15581,csm,4500
020,3,1,csm,59b.png,1,0,56,NaN,NaN,52,1,1,510,4153,neu_feedback_onset,2,30337,csp,3461
020,3,1,csm,5b.png,1,0,212,NaN,NaN,35,1,1,397,5769,neu_feedback_onset,3,46418,csm,4153
020,3,1,csm,4b.png,1,1,184,183,-1,186,1,1,578,5538,neu_feedback_onset,4,65756,csm,5769
020,3,1,csm,23b.png,1,1,272,215,-57,279,1,1,306,6000,neu_feedback_onset,5,82555,csm,5538
020,3,1,csm,19b.png,1,1,72,258,-174,71,1,1,420,4615,neu_feedback_onset,6,100673,csm,6000
020,3,1,csm,41b.png,1,1,188,13,-175,189,1,1,312,3923,neu_feedback_onset,7,119076,csm,4615
020,3,1,csp,13a.png,1,1,20,309,-71,21,1,0,NaN,4384,neg_feedback_onset,8,135692,csm,3923
020,3,1,csp,12a.png,1,0,84,NaN,NaN,87,1,1,446,4846,pos_feedback_onset,9,152341,csp,4384
020,3,1,csp,58a.png,1,1,216,128,-88,219,1,1,596,3230,neg_feedback_onset,10,168372,csp,4846
020,3,1,csp,41a.png,1,1,276,268,-8,278,1,1,445,5076,pos_feedback_onset,11,183718,csp,3230
020,3,1,csm,21b.png,1,1,308,232,-76,309,1,1,553,3000,neu_feedback_onset,12,201470,csp,5076
020,3,1,csp,64a.png,1,1,280,222,-58,279,1,1,365,3692,pos_feedback_onset,13,215497,csm,3000
020,3,1,csp,52a.png,1,1,320,309,-11,322,1,1,467,5307,pos_feedback_onset,14,230860,csp,3692
020,4,1,csp,19a.png,1,1,136,322,-174,138,1,1,437,3923,pos_feedback_onset,1,11968,csm,4500
020,4,1,csm,6b.png,1,0,164,NaN,NaN,165,1,1,542,3000,neu_feedback_onset,2,28316,csp,3923
020,4,1,csm,66b.png,1,1,40,33,-7,31,1,1,376,5076,neu_feedback_onset,3,42577,csm,3000
020,4,1,csm,37b.png,1,0,104,NaN,NaN,103,1,1,448,3461,neu_feedback_onset,4,59460,csm,5076
020,4,1,csp,11a.png,1,1,208,142,-66,208,1,1,474,4615,pos_feedback_onset,5,73938,csm,3461
020,4,1,csm,26b.png,1,0,224,NaN,NaN,225,1,1,514,3692,neu_feedback_onset,6,91022,csp,4615
020,4,1,csm,48b.png,1,1,236,236,0,240,1,1,652,5538,neu_feedback_onset,7,106953,csm,3692
