sub,run,cat_cond,trial_type,picture,old,response_old,target_pos,response_pos,minimum_error,dot_resp_loc,cat_corr,TN_corr,TN_rt,ITI_dur,feedback_type,trial,mouse_resp_timestamp,trial_type_tm1,ITI_dur_tm1
009,1,1,csp,7a.png,1,1,292,306,14,289,1,1,383,4384,pos_feedback_onset,1,39232,csm,4500
009,1,1,csp,8a.png,1,1,116,304,-172,106,1,1,338,3692,pos_feedback_onset,2,54816,csp,4384
009,1,1,csp,57a.png,1,1,344,306,-38,345,1,1,395,5769,pos_feedback_onset,3,70211,csp,3692
009,1,1,csm,39b.png,1,1,300,283,-17,NaN,0,1,460,5076,neu_feedback_onset,4,NaN,csp,5769
009,1,1,csm,24b.png,1,0,284,NaN,NaN,283,1,1,300,3000,neu_feedback_onset,5,107665,csm,5076
009,1,1,csp,63a.png,1,1,248,359,111,254,1,0,323,3230,neg_feedback_onset,6,121992,csm,3000
009,1,1,csp,35a.png,1,1,176,158,-18,170,1,1,330,5538,pos_feedback_onset,7,136874,csp,3230
009,1,1,csm,44b.png,1,0,48,352,-56,38,1,1,549,3461,neu_feedback_onset,8,156312,csp,5538
009,1,1,csm,12b.png,1,1,36,NaN,NaN,213,0,1,296,3923,neu_feedback_onset,9,170874,csm,3461
009,1,1,csm,61b.png,1,1,356,359,3,360,1,1,273,6000,neu_feedback_onset,10,186537,csm,3923
009,1,1,csp,31a.png,1,1,88,192,104,91,1,1,366,4615,pos_feedback_onset,11,204839,csm,6000
009,1,1,csm,9b.png,1,1,108,198,90,110,1,1,400,4153,neu_feedback_onset,12,222177,csp,4615
009,1,1,csm,28b.png,1,1,328,155,-173,332,1,0,335,5307,neu_feedback_onset,13,238788,csm,4153
009,1,1,csp,20a.png,1,1,324,231,-93,319,1,1,492,4846,neg_feedback_onset,14,255187,csm,5307
009,2,1,csm,2b.png,1,1,308,86,138,306,1,0,268,4384,neu_feedback_onset,1,9382,csm,4500
