sub,run,cat_cond,trial_type,picture,old,response_old,target_pos,response_pos,minimum_error,dot_resp_loc,cat_corr,TN_corr,TN_rt,ITI_dur,feedback_type,trial,mouse_resp_timestamp,trial_type_tm1,ITI_dur_tm1
023,1,1,csp,4a.png,1,1,312,229,-83,311,1,1,589,4153,neg_feedback_onset,1,54799,csm,4500
023,1,1,csp,65a.png,1,1,76,87,11,75,1,0,563,4384,neg_feedback_onset,2,70997,csp,4153
023,1,1,csm,16b.png,1,1,256,250,-6,NaN,0,1,699,3461,neu_feedback_onset,3,NaN,csp,4384
023,1,1,csm,39b.png,1,1,44,NaN,NaN,NaN,0,1,327,4615,neu_feedback_onset,4,NaN,csm,3461
023,1,1,csm,25b.png,1,1,164,176,12,NaN,0,1,319,6000,neu_feedback_onset,5,NaN,csm,4615
023,1,1,csp,63a.png,1,1,328,315,-13,327,1,1,347,4846,pos_feedback_onset,6,143288,csm,6000
023,1,1,csm,40b.png,1,1,56,224,168,NaN,0,1,508,3230,neu_feedback_onset,7,NaN,csp,4846
023,1,1,csm,42b.png,1,1,224,318,94,NaN,0,1,396,3692,neu_feedback_onset,8,NaN,csm,3230
023,1,1,csp,25a.png,1,1,60,91,31,NaN,0,1,478,5307,neg_feedback_onset,9,NaN,csm,3692
023,1,1,csm,18b.png,1,1,140,287,147,140,1,1,680,5769,neu_feedback_onset,10,213240,csp,5307
023,1,1,csp,40a.png,1,1,88,43,-45,NaN,0,1,358,3000,neg_feedback_onset,11,NaN,csm,5769
023,1,1,csp,49a.png,1,1,280,171,-109,NaN,0,1,422,5076,neg_feedback_onset,12,NaN,csp,3000
023,1,1,csm,31b.png,1,1,148,134,-14,NaN,0,1,468,3923,neu_feedback_onset,13,NaN,csp,5076
023,1,1,csp,37a.png,1,1,128,40,-88,124,1,1,400,5538,pos_feedback_onset,14,282787,csm,3923
023,2,1,csm,10b.png,1,1,292,88,156,NaN,0,1,284,4153,neu_feedback_onset,1,NaN,csm,4500
023,2,1,csm,2b.png,1,1,264,237,-27,NaN,0,1,295,3692,neu_feedback_onset,2,NaN,csm,4153
023,2,1,csp,27a.png,1,1,300,340,40,NaN,0,0,334,3000,neg_feedback_onset,3,NaN,csm,3692
023,2,1,csp,41a.png,1,1,296,271,-25,NaN,0,0,396,5538,neg_feedback_onset,4,NaN,csp,3000
023,2,1,csm,27b.png,1,1,156,119,-37,NaN,0,1,451,3230,neu_feedback_onset,5,NaN,csp,5538
023,2,1,csp,23a.png,1,1,276,180,-96,NaN,0,0,NaN,5307,neg_feedback_onset,6,NaN,csm,3230
023,2,1,csp,57a.png,1,1,176,177,1,NaN,0,0,395,4846,neg_feedback_onset,7,NaN,csp,5307
023,2,1,csm,57b.png,1,1,120,173,53,NaN,0,1,394,4615,neu_feedback_onset,8,NaN,csp,4846
023,2,1,csp,36a.png,1,1,160,345,-175,NaN,0,1,577,5076,neg_feedback_onset,9,NaN,csm,4615
023,2,1,csp,44a.png,1,1,12,55,43,NaN,0,1,628,4384,neg_feedback_onset,10,NaN,csp,5076
023,2,1,csm,54b.png,1,1,84,4,-80,NaN,0,1,582,3923,neu_feedback_onset,11,NaN,csp,4384
023,2,1,csp,48a.png,1,1,24,12,-12,NaN,0,1,445,3461,neg_feedback_onset,12,NaN,csm,3923
023,2,1,csm,21b.png,1,1,136,162,26,NaN,0,1,347,5769,neu_feedback_onset,13,NaN,csp,3461
023,2,1,csm,50b.png,1,1,168,23,-145,NaN,0,0,529,6000,neu_feedback_onset,14,NaN,csm,5769
023,3,1,csp,1a.png,1,1,260,131,-129,263,1,1,603,4846,neg_feedback_onset,1,10904,csm,4500
023,3,1,csp,61a.png,1,1,352,294,-58,NaN,0,1,333,3692,neg_feedback_onset,2,NaN,csp,4846
023,3,1,csp,16a.png,1,1,240,267,27,247,1,1,628,3000,neg_feedback_onset,3,44419,csp,3692
023,3,1,csm,29b.png,1,1,332,54,82,NaN,0,1,530,5307,neu_feedback_onset,4,NaN,csp,3000
023,3,1,csm,33b.png,1,1,20,306,-74,NaN,0,1,638,3461,neu_feedback_onset,5,NaN,csm,5307
023,3,1,csm,37b.png,1,1,304,14,70,NaN,0,1,590,4615,neu_feedback_onset,6,NaN,csm,3461
023,3,1,csm,3b.png,1,1,92,132,40,NaN,0,1,374,6000,neu_feedback_onset,7,NaN,csm,4615
023,3,1,csm,26b.png,1,1,340,352,12,NaN,0,1,220,3230,neu_feedback_onset,8,NaN,csm,6000
023,3,1,csp,8a.png,1,1,272,22,110,NaN,0,1,371,4153,neg_feedback_onset,9,NaN,csm,3230
023,3,1,csp,43a.png,1,1,172,178,6,NaN,0,0,245,5076,neg_feedback_onset,10,NaN,csp,4153
023,3,1,csm,56b.png,1,1,348,181,-167,NaN,0,0,610,3923,neu_feedback_onset,11,NaN,csp,5076
023,3,1,csp,30a.png,1,1,220,323,103,NaN,0,1,520,5538,neg_feedback_onset,12,NaN,csm,3923
023,3,1,csp,18a.png,1,1,288,318,30,NaN,0,0,401,4384,neg_feedback_onset,13,NaN,csp,5538
023,3,1,csm,60b.png,1,1,236,57,-179,NaN,0,1,799,5769,neu_feedback_onset,14,NaN,csp,4384
023,4,1,csm,48b.png,1,1,144,109,-35,144,1,1,636,3000,neu_feedback_onset,1,10749,csm,4500
023,4,1,csp,2a.png,1,1,28,25,-3,NaN,0,1,760,4153,neg_feedback_onset,2,NaN,csm,3000
023,4,1,csp,29a.png,1,1,72,72,0,65,1,1,260,3230,pos_feedback_onset,3,42912,csp,4153
023,4,1,csm,52b.png,1,1,48,299,-109,NaN,0,1,229,5076,neu_feedback_onset,4,NaN,csp,3230
023,4,1,csp,13a.png,1,1,112,76,-36,NaN,0,1,915,5769,neg_feedback_onset,5,NaN,csm,5076
023,4,1,csp,56a.png,1,1,4,7,3,NaN,0,1,679,4615,neg_feedback_onset,6,NaN,csp,5769
023,4,1,csp,24a.png,1,1,52,78,26,54,1,1,600,6000,neg_feedback_onset,7,114969,csp,4615
023,4,1,csm,59b.png,1,1,184,168,-16,188,1,1,580,5307,neu_feedback_onset,8,132786,csp,6000
023,4,1,csp,60a.png,1,1,16,16,0,16,1,0,737,3692,neg_feedback_onset,9,150672,csm,5307
023,4,1,csm,55b.png,1,1,320,310,-10,320,1,1,424,3461,neu_feedback_onset,10,167471,csp,3692
023,4,1,csm,1b.png,1,1,196,265,69,195,1,1,561,4846,neu_feedback_onset,11,182851,csm,3461
