sub,run,cat_cond,trial_type,picture,old,response_old,target_pos,response_pos,minimum_error,dot_resp_loc,cat_corr,TN_corr,TN_rt,ITI_dur,feedback_type,trial,mouse_resp_timestamp,trial_type_tm1,ITI_dur_tm1
033,1,2,csm,66a.png,1,1,192,298,106,192,1,1,399,3230,neu_feedback_onset,1,105904,csm,4500
033,1,2,csp,32b.png,1,1,96,48,-48,97,1,1,415,4615,pos_feedback_onset,2,121251,csm,3230
033,1,2,csp,20b.png,1,1,220,300,80,221,1,1,303,3692,pos_feedback_onset,3,139353,csp,4615
033,1,2,csp,25b.png,1,1,104,299,-165,104,1,1,478,6000,neg_feedback_onset,4,155434,csp,3692
033,1,2,csm,39a.png,1,1,52,135,83,52,1,1,556,4153,neu_feedback_onset,5,173686,csp,6000
033,1,2,csp,62b.png,1,1,348,230,-118,347,1,1,404,5076,pos_feedback_onset,6,190870,csm,4153
033,1,2,csm,26a.png,1,1,296,222,-74,296,1,1,501,4384,neu_feedback_onset,7,207268,csp,5076
033,1,2,csp,44b.png,1,0,176,224,48,175,1,0,272,3461,neg_feedback_onset,8,225387,csm,4384
033,1,2,csp,61b.png,1,1,56,301,-115,56,1,0,NaN,5307,neg_feedback_onset,9,241285,csp,3461
033,1,2,csm,57a.png,1,1,356,240,-116,356,1,1,484,3923,neu_feedback_onset,10,258602,csp,5307
033,1,2,csm,62a.png,1,1,256,36,140,255,1,1,341,5769,neu_feedback_onset,11,275034,csm,3923
033,1,2,csm,54a.png,1,0,0,221,-139,360,1,1,423,3000,neu_feedback_onset,12,293887,csm,5769
033,1,2,csp,42b.png,1,1,284,325,41,284,1,1,320,5538,pos_feedback_onset,13,309284,csm,3000
033,1,2,csm,51a.png,1,1,116,57,-59,118,1,0,NaN,4846,neu_feedback_onset,14,327652,csp,5538
033,2,2,csp,9b.png,1,1,120,280,160,120,1,0,NaN,6000,neg_feedback_onset,1,11405,csm,4500
033,2,2,csp,17b.png,1,1,80,353,-87,81,1,1,594,5769,neg_feedback_onset,2,29607,csp,6000
033,2,2,csp,13b.png,1,1,336,46,70,337,1,1,379,3923,pos_feedback_onset,3,46423,csp,5769
033,2,2,csm,23a.png,1,1,72,300,-132,NaN,0,1,649,5076,neu_feedback_onset,4,NaN,csp,3923
033,2,2,csm,53a.png,1,1,272,308,36,271,1,1,273,4846,neu_feedback_onset,5,81959,csm,5076
033,2,2,csm,43a.png,1,1,352,355,3,NaN,0,1,556,4153,neu_feedback_onset,6,NaN,csm,4846
033,2,2,csm,33a.png,1,1,44,222,178,44,1,1,322,4384,neu_feedback_onset,7,117211,csm,4153
033,2,2,csp,31b.png,1,1,172,63,-109,NaN,0,1,250,3230,neg_feedback_onset,8,NaN,csm,4384
033,2,2,csp,29b.png,1,1,24,219,-165,NaN,0,1,398,3692,neg_feedback_onset,9,NaN,csp,3230
033,2,2,csp,57b.png,1,1,112,116,4,NaN,0,1,363,5307,neg_feedback_onset,10,NaN,csp,3692
033,2,2,csm,35a.png,1,1,268,228,-40,267,1,1,424,3000,neu_feedback_onset,11,188750,csp,5307
033,2,2,csm,27a.png,1,1,212,234,22,212,1,1,343,4615,neu_feedback_onset,12,203629,csm,3000
033,2,2,csp,58b.png,1,1,148,134,-14,147,1,1,402,5538,pos_feedback_onset,13,220996,csm,4615
033,2,2,csm,18a.png,1,0,108,55,-53,NaN,0,1,405,3461,neu_feedback_onset,14,NaN,csp,5538
033,3,2,csp,16b.png,1,1,68,7,-61,68,1,1,293,6000,pos_feedback_onset,1,11576,csm,4500
033,3,2,csm,9a.png,1,1,260,303,43,NaN,0,1,306,4153,neu_feedback_onset,2,NaN,csp,6000
033,3,2,csm,61a.png,1,1,156,300,144,157,1,1,342,4846,neu_feedback_onset,3,47162,csm,4153
033,3,2,csm,2a.png,1,1,332,43,71,332,1,1,339,3923,neu_feedback_onset,4,64964,csm,4846
033,3,2,csp,3b.png,1,1,292,117,-175,NaN,0,1,340,3230,neg_feedback_onset,5,NaN,csm,3923
033,3,2,csp,40b.png,1,1,304,254,-50,NaN,0,1,443,4384,neg_feedback_onset,6,NaN,csp,3230
033,3,2,csm,21a.png,1,0,228,64,-164,226,1,1,325,3461,neu_feedback_onset,7,116531,csp,4384
033,3,2,csm,44a.png,1,1,312,316,4,NaN,0,1,454,5769,neu_feedback_onset,8,NaN,csm,3461
033,3,2,csp,19b.png,1,1,144,206,62,NaN,0,0,509,3692,neg_feedback_onset,9,NaN,csm,5769
033,3,2,csm,14a.png,1,1,16,356,-20,17,1,1,735,3000,neu_feedback_onset,10,170085,csp,3692
033,3,2,csp,63b.png,1,1,308,218,-90,308,1,1,541,5538,neg_feedback_onset,11,185014,csm,3000
033,3,2,csm,7a.png,1,1,28,39,11,NaN,0,1,415,5076,neu_feedback_onset,12,NaN,csp,5538
033,3,2,csp,14b.png,1,1,140,127,-13,NaN,0,1,477,5307,neg_feedback_onset,13,NaN,csm,5076
033,3,2,csp,59b.png,1,0,252,147,-105,253,1,1,315,4615,pos_feedback_onset,14,240922,csp,5307
033,4,2,csp,27b.png,1,1,124,228,104,128,1,1,506,4384,neg_feedback_onset,1,9287,csm,4500
033,4,2,csp,5b.png,1,1,20,345,-35,21,1,1,396,4153,pos_feedback_onset,2,26721,csp,4384
033,4,2,csm,15a.png,1,1,288,124,-164,NaN,0,1,321,4615,neu_feedback_onset,3,NaN,csp,4153
033,4,2,csp,2b.png,1,1,340,222,-118,339,1,1,308,3230,pos_feedback_onset,4,62256,csm,4615
033,4,2,csm,31a.png,1,1,36,126,90,36,1,0,NaN,3692,neu_feedback_onset,5,77920,csp,3230
033,4,2,csp,55b.png,1,1,100,69,-31,NaN,0,1,366,5076,neg_feedback_onset,6,NaN,csm,3692
033,4,2,csm,3a.png,1,1,300,253,-47,301,1,1,375,5769,neu_feedback_onset,7,113122,csp,5076
033,4,2,csm,55a.png,1,1,180,333,153,179,1,1,353,3923,neu_feedback_onset,8,131241,csm,5769
033,4,2,csp,49b.png,1,1,232,309,77,NaN,0,1,381,5538,neg_feedback_onset,9,NaN,csm,3923
033,4,2,csp,6b.png,1,1,200,50,-150,200,1,1,556,6000,pos_feedback_onset,10,165657,csp,5538
033,4,2,csm,42a.png,1,1,84,4,-80,85,1,1,374,3000,neu_feedback_onset,11,183191,csp,6000
033,4,2,csm,13a.png,1,0,40,146,106,NaN,0,1,500,3461,neu_feedback_onset,12,NaN,csm,3000
033,4,2,csp,18b.png,1,1,328,314,-14,329,1,1,592,5307,pos_feedback_onset,13,216089,csm,3461
033,4,2,csm,30a.png,1,1,208,233,25,207,1,0,NaN,4846,neu_feedback_onset,14,235393,csp,5307
033,5,2,csm,58a.png,1,1,64,34,-30,64,1,1,597,5307,neu_feedback_onset,1,9207,csm,4500
033,5,2,csm,63a.png,1,0,152,224,72,153,1,1,680,5538,neu_feedback_onset,2,26174,csm,5307
033,5,2,csp,34b.png,1,1,316,316,0,315,1,0,569,3000,neg_feedback_onset,3,45277,csm,5538
033,5,2,csm,60a.png,1,1,132,159,27,132,1,1,469,5076,neu_feedback_onset,4,59940,csp,3000
033,5,2,csm,64a.png,1,1,4,358,-6,3,1,1,644,3230,neu_feedback_onset,5,78576,csm,5076
033,5,2,csm,17a.png,1,1,236,243,7,235,1,1,762,4153,neu_feedback_onset,6,94590,csm,3230
