sub,run,cat_cond,trial_type,picture,old,response_old,target_pos,response_pos,minimum_error,dot_resp_loc,cat_corr,TN_corr,TN_rt,ITI_dur,feedback_type,trial,mouse_resp_timestamp,trial_type_tm1,ITI_dur_tm1
021,1,1,csp,15a.png,1,1,56,332,-84,55,1,1,406,6000,pos_feedback_onset,1,106228,csm,4500
021,1,1,csm,9b.png,1,1,108,128,20,108,1,1,463,5076,neu_feedback_onset,2,125566,csp,6000
021,1,1,csm,17b.png,1,1,28,22,-6,28,1,1,590,3923,neu_feedback_onset,3,142650,csm,5076
021,1,1,csp,13a.png,1,1,352,345,-7,352,1,1,337,3000,pos_feedback_onset,4,158780,csm,3923
021,1,1,csm,62b.png,1,1,268,218,-50,267,1,0,430,3230,neu_feedback_onset,5,174478,csp,3000
021,1,1,csm,66b.png,1,1,300,291,-9,298,1,0,511,5307,neu_feedback_onset,6,190843,csm,3230
021,1,1,csp,54a.png,1,1,52,333,-79,NaN,0,1,555,4615,neg_feedback_onset,7,NaN,csm,5307
021,1,1,csp,33a.png,1,1,36,276,-120,35,1,1,298,4384,pos_feedback_onset,8,225493,csp,4615
021,1,1,csp,5a.png,1,1,228,154,-74,228,1,1,384,3461,pos_feedback_onset,9,243311,csp,4384
021,1,1,csp,22a.png,1,1,68,74,6,67,1,1,423,4846,pos_feedback_onset,10,258207,csp,3461
021,1,1,csp,34a.png,1,1,304,286,-18,303,1,1,561,5538,neg_feedback_onset,11,276192,csp,4846
021,1,1,csm,3b.png,1,1,160,151,-9,161,1,0,402,3692,neu_feedback_onset,12,295413,csp,5538
021,1,1,csm,46b.png,1,1,212,228,16,211,1,1,485,4153,neu_feedback_onset,13,312813,csm,3692
021,1,1,csm,53b.png,1,1,0,212,-148,358,1,1,434,5769,neu_feedback_onset,14,330598,csm,4153
021,2,1,csp,24a.png,1,1,280,300,20,280,1,0,NaN,4384,neg_feedback_onset,1,13028,csm,4500
021,2,1,csp,26a.png,1,1,224,211,-13,219,1,1,312,5769,pos_feedback_onset,2,30629,csp,4384
021,2,1,csm,11b.png,1,1,344,338,-6,NaN,0,1,551,3230,neu_feedback_onset,3,NaN,csp,5769
021,2,1,csp,23a.png,1,1,332,253,-79,332,1,1,539,3923,pos_feedback_onset,4,65179,csm,3230
021,2,1,csm,33b.png,1,1,284,72,148,NaN,0,1,685,3000,neu_feedback_onset,5,NaN,csp,3923
