sub,run,cat_cond,trial_type,picture,old,response_old,target_pos,response_pos,minimum_error,dot_resp_loc,cat_corr,TN_corr,TN_rt,ITI_dur,feedback_type,trial,mouse_resp_timestamp,trial_type_tm1,ITI_dur_tm1
046,1,2,csm,47a.png,1,1,112,177,65,114,1,1,497,3923,neu_feedback_onset,1,58911,csm,4500
046,1,2,csp,5b.png,1,1,88,133,45,93,1,1,571,4384,neg_feedback_onset,2,74541,csm,3923
046,1,2,csp,52b.png,1,1,348,349,1,355,1,1,329,3000,pos_feedback_onset,3,89153,csp,4384
046,1,2,csm,34a.png,1,1,320,127,167,321,1,1,268,5538,neu_feedback_onset,4,103130,csp,3000
046,1,2,csp,35b.png,1,1,8,131,123,7,1,1,501,5076,pos_feedback_onset,5,119428,csm,5538
046,1,2,csp,58b.png,1,1,220,44,-176,216,1,0,357,4153,neg_feedback_onset,6,136479,csp,5076
046,1,2,csp,23b.png,1,1,284,317,33,287,1,1,535,5769,pos_feedback_onset,7,152042,csp,4153
046,1,2,csp,36b.png,1,1,56,52,-4,54,1,0,399,5307,neg_feedback_onset,8,170077,csp,5769
046,1,2,csp,42b.png,1,1,64,149,85,64,1,1,522,6000,pos_feedback_onset,9,187511,csp,5307
046,1,2,csm,60a.png,1,0,252,121,-131,256,1,1,543,3230,neu_feedback_onset,10,204177,csp,6000
046,1,2,csm,38a.png,1,1,352,350,-2,353,1,1,362,3692,neu_feedback_onset,11,218938,csm,3230
046,1,2,csm,52a.png,1,1,240,273,33,238,1,1,373,3461,neu_feedback_onset,12,234803,csm,3692
046,1,2,csm,53a.png,1,1,196,202,6,191,1,1,503,4615,neu_feedback_onset,13,249431,csm,3461
046,1,2,csm,61a.png,1,1,92,273,-179,89,1,1,549,4846,neu_feedback_onset,14,265379,csm,4615
046,2,2,csp,44b.png,1,1,332,315,-17,332,1,0,420,4153,neg_feedback_onset,1,12325,csm,4500
046,2,2,csm,36a.png,1,1,248,235,-13,255,1,1,489,5307,neu_feedback_onset,2,26936,csp,4153
046,2,2,csm,2a.png,1,1,68,144,76,67,1,1,607,3692,neu_feedback_onset,3,44119,csm,5307
046,2,2,csm,19a.png,1,1,152,220,68,147,1,1,462,3461,neu_feedback_onset,4,58982,csm,3692
046,2,2,csp,20b.png,1,1,28,90,62,30,1,1,424,3230,pos_feedback_onset,5,73911,csm,3461
046,2,2,csm,32a.png,1,1,116,282,166,112,1,1,564,5769,neu_feedback_onset,6,88138,csp,3230
046,2,2,csp,40b.png,1,1,296,307,11,296,1,1,425,5538,pos_feedback_onset,7,105139,csm,5769
046,2,2,csp,4b.png,1,1,36,41,5,33,1,1,437,3923,pos_feedback_onset,8,121453,csp,5538
046,2,2,csp,6b.png,1,1,4,359,-5,2,1,1,474,5076,pos_feedback_onset,9,136482,csp,3923
046,2,2,csm,63a.png,1,1,132,306,174,127,1,1,454,4615,neu_feedback_onset,10,154050,csp,5076
046,2,2,csp,2b.png,1,1,108,49,-59,108,1,1,525,4384,pos_feedback_onset,11,171033,csm,4615
046,2,2,csm,8a.png,1,1,312,299,-13,314,1,1,541,3000,neu_feedback_onset,12,186246,csp,4384
046,2,2,csm,14a.png,1,1,48,354,-54,48,1,1,576,6000,neu_feedback_onset,13,201642,csm,3000
046,2,2,csp,57b.png,1,1,188,183,-5,189,1,1,437,4846,pos_feedback_onset,14,219377,csm,6000
046,3,2,csm,29a.png,1,1,20,323,-57,21,1,1,353,3461,neu_feedback_onset,1,9249,csm,4500
046,3,2,csp,13b.png,1,1,276,279,3,271,1,1,447,3000,pos_feedback_onset,2,23693,csm,3461
046,3,2,csm,15a.png,1,1,204,272,68,199,1,1,394,3692,neu_feedback_onset,3,37670,csp,3000
046,3,2,csm,25a.png,1,1,40,56,16,42,1,1,556,6000,neu_feedback_onset,4,53067,csm,3692
046,3,2,csm,40a.png,1,1,232,242,10,237,1,1,482,3230,neu_feedback_onset,5,70451,csm,6000
046,3,2,csp,53b.png,1,1,156,173,17,150,1,1,373,3923,pos_feedback_onset,6,85313,csm,3230
046,3,2,csm,54a.png,1,1,104,273,169,NaN,0,1,590,4384,neu_feedback_onset,7,NaN,csp,3923
046,3,2,csm,30a.png,1,1,324,268,-56,320,1,1,471,5769,neu_feedback_onset,8,116256,csm,4384
046,3,2,csp,60b.png,1,1,84,181,97,83,1,0,388,4615,neg_feedback_onset,9,134308,csm,5769
046,3,2,csp,25b.png,1,1,168,167,-1,166,1,1,531,5307,neg_feedback_onset,10,149088,csp,4615
046,3,2,csm,48a.png,1,1,300,296,-4,302,1,1,470,5076,neu_feedback_onset,11,166704,csp,5307
046,3,2,csp,50b.png,1,1,148,232,84,145,1,1,353,4846,pos_feedback_onset,12,183737,csm,5076
046,3,2,csp,8b.png,1,1,212,234,22,213,1,0,374,5538,neg_feedback_onset,13,200119,csp,4846
046,3,2,csp,16b.png,1,1,80,61,-19,78,1,1,534,4153,pos_feedback_onset,14,216952,csp,5538
046,4,2,csp,66b.png,1,1,216,44,-172,231,1,1,361,3692,pos_feedback_onset,1,9085,csm,4500
046,4,2,csp,56b.png,1,1,180,281,101,179,1,1,315,5307,pos_feedback_onset,2,23797,csp,3692
046,4,2,csp,34b.png,1,1,288,288,0,298,1,1,426,6000,pos_feedback_onset,3,40655,csp,5307
046,4,2,csp,45b.png,1,1,52,282,-130,52,1,1,518,3230,neg_feedback_onset,4,57830,csp,6000
046,4,2,csm,20a.png,1,1,280,276,-4,272,1,1,515,4846,neu_feedback_onset,5,73310,csp,3230
046,4,2,csp,28b.png,1,1,76,46,-30,76,1,1,540,5076,neg_feedback_onset,6,89124,csm,4846
046,4,2,csm,16a.png,1,1,172,275,103,171,1,1,480,5538,neu_feedback_onset,7,106541,csp,5076
046,4,2,csm,66a.png,1,1,340,341,1,329,1,1,485,3923,neu_feedback_onset,8,123374,csm,5538
046,4,2,csm,41a.png,1,1,0,355,-5,359,1,1,454,3000,neu_feedback_onset,9,139138,csm,3923
046,4,2,csp,7b.png,1,1,44,56,12,47,1,1,575,4384,neg_feedback_onset,10,154601,csm,3000
046,4,2,csm,17a.png,1,1,124,220,96,123,1,1,536,5769,neu_feedback_onset,11,170432,csp,4384
046,4,2,csm,9a.png,1,1,268,286,18,272,1,1,430,4615,neu_feedback_onset,12,186480,csm,5769
046,4,2,csm,51a.png,1,1,24,21,-3,27,1,1,494,3461,neu_feedback_onset,13,201927,csm,4615
046,4,2,csp,26b.png,1,1,136,77,-59,139,1,1,335,4153,pos_feedback_onset,14,216455,csm,3461
046,5,2,csm,11a.png,1,1,336,315,-21,333,1,1,452,4615,neu_feedback_onset,1,9258,csm,4500
046,5,2,csm,50a.png,1,1,120,107,-13,115,1,1,464,3230,neu_feedback_onset,2,25990,csm,4615
046,5,2,csp,18b.png,1,1,96,293,-163,97,1,1,446,4384,pos_feedback_onset,3,40652,csm,3230
046,5,2,csp,63b.png,1,1,164,286,122,169,1,0,366,3692,neg_feedback_onset,4,55297,csp,4384
046,5,2,csm,7a.png,1,1,344,312,-32,345,1,1,691,5538,neu_feedback_onset,5,70343,csp,3692
046,5,2,csp,41b.png,1,1,184,177,-7,183,1,1,389,4153,pos_feedback_onset,6,88478,csm,5538
046,5,2,csp,54b.png,1,1,304,58,114,301,1,1,561,4846,neg_feedback_onset,7,105127,csp,4153
046,5,2,csp,49b.png,1,1,16,72,56,18,1,1,468,6000,pos_feedback_onset,8,121927,csp,4846
046,5,2,csp,32b.png,1,1,60,77,17,60,1,1,512,3461,pos_feedback_onset,9,139511,csp,6000
046,5,2,csm,23a.png,1,1,260,257,-3,249,1,1,405,5769,neu_feedback_onset,10,153605,csp,3461
046,5,2,csm,26a.png,1,1,144,232,88,144,1,1,442,3000,neu_feedback_onset,11,170504,csm,5769
046,5,2,csp,59b.png,1,1,72,359,-73,70,1,1,378,5307,pos_feedback_onset,12,184264,csm,3000
046,5,2,csm,4a.png,1,1,244,255,11,242,1,1,541,3923,neu_feedback_onset,13,201331,csp,5307
046,5,2,csm,46a.png,1,1,328,270,-58,320,1,1,483,5076,neu_feedback_onset,14,215609,csm,3923
046,6,2,csp,29b.png,1,1,128,83,-45,NaN,0,1,409,4153,neg_feedback_onset,1,NaN,csm,4500
046,6,2,csm,55a.png,1,1,100,315,-145,NaN,0,1,429,3000,neu_feedback_onset,2,NaN,csp,4153
046,6,2,csp,55b.png,1,1,160,320,160,155,1,1,733,6000,neg_feedback_onset,3,39763,csm,3000
046,6,2,csm,6a.png,1,1,264,87,-177,85,1,1,542,4615,neu_feedback_onset,4,56296,csp,6000
046,6,2,csp,21b.png,1,1,256,284,28,256,1,1,539,4846,pos_feedback_onset,5,72611,csm,4615
046,6,2,csp,47b.png,1,1,224,68,-156,227,1,1,507,5307,pos_feedback_onset,6,89611,csp,4846
046,6,2,csp,27b.png,1,1,12,74,62,11,1,1,534,3461,pos_feedback_onset,7,106827,csp,5307
046,6,2,csm,64a.png,1,1,292,300,8,286,1,1,389,3692,neu_feedback_onset,8,121740,csp,3461
