sub,run,cat_cond,trial_type,picture,old,response_old,target_pos,response_pos,dot_resp_loc,cat_corr,TN_corr,TN_rt,feedback_type,trial,SP_timeseries,FB_timeseries,SP_peak_response,FB_peak_response,preStim_bl,anticipation
004,1,1,csp,53a.png,1,1,300,312,296,1,1,571,neg_feedback_onset,1,"[-2.57127311e+00 -2.45738798e+00 -2.32241301e+00 -2.15791227e+00
 -1.96177678e+00 -1.73189754e+00 -1.46616557e+00 -1.16247190e+00
 -8.22925498e-01 -4.51744341e-01 -5.10374092e-02  3.66541393e-01
  7.96774098e-01  1.22489782e+00  1.63825865e+00  2.02420270e+00
  2.37429402e+00  2.67798769e+00  2.92895677e+00  3.12509227e+00
  3.27061215e+00  3.36973439e+00  3.43300391e+00  3.47096562e+00
  3.49205546e+00  3.50892733e+00  3.52369022e+00  3.54056209e+00
  3.55743396e+00  3.56376091e+00  3.55532497e+00  3.51736326e+00
  3.43933086e+00  3.31490081e+00  3.13563719e+00  2.90364896e+00
  2.61893614e+00  2.28782568e+00  1.92297147e+00  1.53702743e+00
  1.13842948e+00  7.41940518e-01  3.58105458e-01 -4.63976447e-03
 -3.42077180e-01 -6.47879839e-01 -9.17829771e-01 -1.15403596e+00
 -1.35228044e+00 -1.51256322e+00 -1.63910225e+00 -1.73189754e+00
 -1.79305807e+00 -1.82680181e+00 -1.83734673e+00 -1.82891079e+00
 -1.80992994e+00 -1.78040417e+00 -1.75298738e+00 -1.72767957e+00
 -1.71502567e+00 -1.71502567e+00 -1.73189754e+00 -1.76564128e+00
 -1.82047486e+00 -1.89007133e+00 -1.97232170e+00 -2.06300800e+00
 -2.16002126e+00 -2.25281655e+00 -2.34350285e+00 -2.42153526e+00
 -2.48691376e+00 -2.53963835e+00 -2.57338209e+00 -2.59236295e+00
 -2.59658092e+00 -2.58814498e+00 -2.56705514e+00 -2.53542038e+00
 -2.49745867e+00 -2.45527900e+00 -2.40888135e+00 -2.36037472e+00
 -2.31397708e+00 -2.26968842e+00 -2.22961773e+00 -2.19376500e+00
 -2.16423923e+00 -2.14104040e+00 -2.11995057e+00 -2.10307869e+00
 -2.08198886e+00 -2.05879003e+00 -2.02504629e+00 -1.98286662e+00
 -1.92592405e+00 -1.85843657e+00 -1.78251315e+00 -1.70237176e+00
 -1.62644834e+00 -1.56528781e+00 -1.52943509e+00 -1.52732610e+00
 -1.57161476e+00 -1.66441005e+00 -1.80782096e+00 -2.00606544e+00
 -2.24648960e+00 -2.52698445e+00 -2.83067812e+00 -3.14913468e+00
 -3.46970023e+00 -3.78182984e+00 -4.07919656e+00 -4.35547345e+00
 -4.61487846e+00 -4.85530262e+00 -5.08729084e+00 -5.31506110e+00
 -5.54915830e+00 -5.79590941e+00 -6.05742341e+00 -6.34002725e+00
 -6.63739397e+00 -6.94952358e+00 -7.26798014e+00 -7.58432772e+00
 -7.88802139e+00 -8.16640726e+00 -8.41315837e+00 -8.61562082e+00
 -8.76957664e+00 -8.86448092e+00 -8.89822466e+00 -8.86869888e+00
 -8.77801258e+00 -8.62827472e+00 -8.42792126e+00 -8.18327913e+00
 -7.90489326e+00 -7.60752654e+00 -7.30172388e+00 -6.99592123e+00
 -6.70277247e+00 -6.42860457e+00 -6.17974448e+00 -5.95408320e+00
 -5.75583872e+00 -5.57868408e+00 -5.42051029e+00 -5.27499040e+00
 -5.13579747e+00 -5.00082250e+00 -4.85952059e+00 -4.71400070e+00
 -4.55582691e+00 -4.38499922e+00 -4.19729966e+00 -3.98851026e+00
 -3.76074000e+00 -3.50766194e+00 -3.23138505e+00 -2.93190935e+00
 -2.61134380e+00 -2.27812435e+00 -1.93646897e+00 -1.59903155e+00
 -1.27213906e+00 -9.68445384e-01 -6.96386467e-01 -4.60180276e-01
 -2.61935794e-01 -1.01653022e-01  2.69949933e-02  1.30335202e-01
  2.21021507e-01  3.11707813e-01  4.10830054e-01  5.35260101e-01
  6.84997954e-01  8.68479549e-01  1.08359590e+00  1.32402006e+00
  1.57920711e+00  1.83650314e+00  2.08325425e+00  2.30680653e+00
  2.49450610e+00  2.64213497e+00  2.74125721e+00  2.79609079e+00
  2.80874469e+00  2.78765485e+00  2.74336619e+00  2.68853261e+00
  2.63791700e+00  2.60417326e+00  2.59573732e+00  2.62315411e+00
  2.69064160e+00  2.79819977e+00  2.93739271e+00  3.10189345e+00
  3.27904809e+00  3.45409375e+00  3.61648550e+00  3.74935149e+00
  3.84636474e+00  3.89908934e+00  3.90963426e+00  3.88010849e+00
  3.82105694e+00  3.74302454e+00  3.66077417e+00  3.59117770e+00
  3.54899802e+00  3.54478005e+00  3.58695973e+00  3.67975502e+00
  3.81894795e+00  3.99610260e+00  4.19856505e+00  4.41157242e+00
  4.61403487e+00  4.78908053e+00  4.91772854e+00  4.98943399e+00
  4.99365196e+00  4.92616448e+00  4.78908053e+00  4.58872706e+00
  4.33143103e+00  4.02984634e+00  3.69240892e+00  3.33177269e+00
  2.95426458e+00  2.57042952e+00  2.18659446e+00  1.80486838e+00
  1.43157824e+00  1.06883301e+00  7.18741696e-01  3.83413264e-01
  6.70656864e-02 -2.30301036e-01 -5.04468937e-01 -7.55438015e-01
 -9.83208271e-01 -1.18356174e+00 -1.35860740e+00 -1.51045423e+00
 -1.63699326e+00 -1.74244246e+00 -1.82891079e+00 -1.89850726e+00
 -1.95334084e+00 -1.99762950e+00 -2.03137324e+00 -2.05879003e+00]","[-4.15150178 -3.82528342 -3.4734793  -3.09608943 -2.6973781  -2.27734531
 -1.84238749 -1.39250465 -0.92769679 -0.44796391  0.04456185  0.54774835
  1.06372772  1.58823567  2.12127221  2.66070519  3.20440246  3.75023187
  4.30032558  4.85041929  5.40051299  5.94421026  6.47511466  6.98469759
  7.46229833  7.88872756  8.2554567   8.54756072  8.7501146   8.86311835
  8.88017552  8.8098147   8.66269661  8.45374629  8.20428519  7.93563477
  7.67124865  7.42818399  7.2256301   7.07637987  6.98256544  6.95271539
  6.98469759  7.07851202  7.22989439  7.43458043  7.69043796  7.99107057
  8.32794966  8.6946788   9.08059726  9.47291215  9.8630949  10.23408833
 10.579496   10.89078934 11.1615719  11.39397583 11.58373684 11.73938351
 11.86091584 11.95899457 12.03788397 12.09971621 12.15301987 12.19779493
 12.23830571 12.27668434 12.31293083 12.34704517 12.3811595  12.41527384
 12.44938818 12.48350252 12.51761686 12.54959905 12.58371339 12.61782773
 12.65194207 12.6860564  12.72017074 12.75428508 12.78839942 12.82038161
 12.85449595 12.88861029 12.92485677 12.96110326 12.99734974 13.03786052
 13.08476773 13.13807139 13.20416792 13.28518947 13.39179678 13.53038628
 13.70948656 13.93975834 14.22546593 14.57727004 14.99517069 15.48130001
 16.02499728 16.61773391 17.24245274 17.87783229 18.50041897 19.08889131
 19.6197957  20.07181068 20.42787909 20.66881161 20.78821179 20.77541891
 20.62616868 20.3404611  19.92042831 19.37246674 18.71150144 17.95032526
 17.11025967 16.21689044 15.2958033  14.3811126  13.50053623 12.6903207
 11.97818388 11.39184369 10.94835729 10.66478185 10.54751381 10.58589244
 10.77138916 11.07628606 11.4664688  11.90569091 12.35130946 12.76494581
 13.1060892  13.351286  ]",3.170646319190503,16.006927342855505,4.741619999999999,0.26151500000000016
004,1,1,csp,44a.png,1,1,352,356,356,1,1,574,neg_feedback_onset,2,"[  1.23900134   1.25231576   1.17052721   1.0126563    0.79962567
   0.56377034   0.32981706   0.12059055  -0.04679066  -0.16852244
  -0.24460481  -0.29215629  -0.32449129  -0.36253248  -0.42720249
  -0.53181574  -0.68588254  -0.88559875  -1.12716026  -1.39154649
  -1.65783477  -1.90129835  -2.0991125   -2.22655046  -2.26649371
  -2.20562781  -2.04014866  -1.77195832  -1.41246914  -0.97879965
  -0.49567662   0.01407524   0.51812092   0.98983159   1.40067637
   1.72973261   1.96178383   2.08731973   2.10824238   2.03216002
   1.87238705   1.65174818   1.39116608   1.10966132   0.83005862
   0.56757446   0.33362118   0.13200291  -0.03347624  -0.16281626
  -0.2636254   -0.33780571  -0.39296542  -0.43481073  -0.46714573
  -0.49567662  -0.52420751  -0.56034663  -0.60219193  -0.66115577
  -0.73723813  -0.83804727  -0.96738729  -1.13096438  -1.33258265
  -1.57414417  -1.85945304  -2.18660722  -2.55180258  -2.95123501
  -3.38110038  -3.8318884   -4.29599084  -4.76579945  -5.23180395
  -5.68449403  -6.12006558  -6.53091036  -6.91512632  -7.27081138
  -7.5960635   -7.89849091  -8.1780936   -8.44057777  -8.6954537
  -8.94272139  -9.18998908  -9.43725677  -9.68832858  -9.94130245
 -10.19427632 -10.44344607 -10.68881171 -10.9265691  -11.15101209
 -11.36214065 -11.55615069 -11.73494425 -11.89471722 -12.03737166
 -12.16480962 -12.27703111 -12.37593819 -12.46153085 -12.53761322
 -12.60228323 -12.65934501 -12.70689649 -12.74493767 -12.7715665
 -12.78488091 -12.78297885 -12.7620562  -12.72211296 -12.66124707
 -12.5756544  -12.46913909 -12.33979907 -12.19143845 -12.02786136
 -11.8490678  -11.66076394 -11.46485185 -11.2670377  -11.06732148
 -10.86950733 -10.67549729 -10.48338932 -10.29508546 -10.11248778
  -9.93749834  -9.76821507  -9.61034416  -9.4638856   -9.33074146
  -9.21471585  -9.11580877  -9.03782435  -8.97886051  -8.94081933
  -8.92179874  -8.91989668  -8.93511315  -8.96364404  -9.00358728
  -9.05494288  -9.11580877  -9.18238085  -9.25656115  -9.33644764
  -9.4220403   -9.51333914  -9.61034416  -9.71305535  -9.82147273
  -9.93369422 -10.05352395 -10.17525573 -10.30079164 -10.43013166
 -10.55947168 -10.69071377 -10.81815173 -10.94368764 -11.06541942
 -11.18144503 -11.28986241 -11.3925736  -11.48767656 -11.57707334
 -11.65886188 -11.73304219 -11.79961426 -11.86048016 -11.91373781
 -11.95748517 -11.99172224 -12.01644901 -12.0259593  -12.02405724
 -12.00884077 -11.98030988 -11.94036664 -11.88901104 -11.83194927
 -11.77108337 -11.71021748 -11.65125365 -11.59799599 -11.54854245
 -11.50479509 -11.46104773 -11.41539831 -11.36214065 -11.29747064
 -11.21187798 -11.10536267 -10.97221852 -10.81054349 -10.6241417
 -10.41491519 -10.18476603  -9.94320451  -9.69593682  -9.44486501
  -9.19759732  -8.95793786  -8.72398459  -8.4995416   -8.2808048
  -8.07157829  -7.87186208  -7.68165616  -7.50476466  -7.34499169
  -7.20423931  -7.0882137   -6.9950128   -6.92653867  -6.87518307
  -6.83523983  -6.79719865  -6.75154923  -6.68687922  -6.59367832
  -6.46624035  -6.3007612   -6.09914293  -5.8632876   -5.60080343
  -5.32310279  -5.03779392  -4.75628916  -4.48619676  -4.23892906
  -4.01448608  -3.82047605  -3.6549969   -3.51804864  -3.40582715
  -3.31643037  -3.24605418  -3.18709034  -3.13953886  -3.09959562
  -3.0634565   -3.03112149  -3.0025906   -2.97405972  -2.94552883
  -2.9189      -2.89417323  -2.8675444   -2.84281763  -2.81809087
  -2.7933641   -2.76863733  -2.74391056  -2.71918379  -2.69445702]","[nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
 nan nan nan nan nan nan nan nan nan nan nan nan nan nan]",-0.11293476317461362,,5.25746,-0.2673899999999989
004,1,1,csp,10a.png,1,1,100,131,97,1,0,NaN,neg_feedback_onset,3,"[ 1.86628095e+00  1.52642965e+00  1.21144553e+00  9.21328570e-01
  6.54006515e-01  4.09479364e-01  1.87747117e-01 -9.11796156e-03
 -1.81115873e-01 -3.26174352e-01 -4.46365663e-01 -5.41689807e-01
 -6.10074519e-01 -6.55664326e-01 -6.82603758e-01 -6.90892814e-01
 -6.84676022e-01 -6.70170174e-01 -6.49447534e-01 -6.28724895e-01
 -6.10074519e-01 -5.97640935e-01 -5.97640935e-01 -6.10074519e-01
 -6.37013950e-01 -6.80531494e-01 -7.38554886e-01 -8.13156390e-01
 -9.02263741e-01 -1.00380468e+00 -1.11777920e+00 -1.24004277e+00
 -1.36852314e+00 -1.50322030e+00 -1.64413425e+00 -1.78712046e+00
 -1.93010668e+00 -2.07516516e+00 -2.21815137e+00 -2.36113759e+00
 -2.50205154e+00 -2.64089323e+00 -2.77559039e+00 -2.91028755e+00
 -3.03876791e+00 -3.16724828e+00 -3.29158412e+00 -3.41177543e+00
 -3.53196674e+00 -3.65008579e+00 -3.76820484e+00 -3.88425162e+00
 -4.00029841e+00 -4.11427293e+00 -4.23031971e+00 -4.34636649e+00
 -4.46034101e+00 -4.57638780e+00 -4.69036231e+00 -4.80433683e+00
 -4.91416683e+00 -5.01985229e+00 -5.11932096e+00 -5.20842831e+00
 -5.28717434e+00 -5.35141453e+00 -5.40322113e+00 -5.44259414e+00
 -5.46953357e+00 -5.48611169e+00 -5.49440074e+00 -5.50061753e+00
 -5.50476206e+00 -5.51305112e+00 -5.52341244e+00 -5.54413508e+00
 -5.57107451e+00 -5.61044753e+00 -5.65810960e+00 -5.71820525e+00
 -5.78658997e+00 -5.86740826e+00 -5.95858788e+00 -6.06012881e+00
 -6.16995880e+00 -6.29222238e+00 -6.42277501e+00 -6.56368896e+00
 -6.71081970e+00 -6.86623950e+00 -7.02580383e+00 -7.18951269e+00
 -7.35322154e+00 -7.51693040e+00 -7.67649472e+00 -7.83191452e+00
 -7.97904527e+00 -8.11995922e+00 -8.25258411e+00 -8.37691995e+00
 -8.49711126e+00 -8.61315805e+00 -8.72713257e+00 -8.84110709e+00
 -8.96129840e+00 -9.08356197e+00 -9.21411460e+00 -9.35295629e+00
 -9.49801477e+00 -9.64721778e+00 -9.80056531e+00 -9.95391285e+00
 -1.01031159e+01 -1.02481743e+01 -1.03849438e+01 -1.05113519e+01
 -1.06232541e+01 -1.07268673e+01 -1.08180469e+01 -1.08988652e+01
 -1.09734667e+01 -1.10439237e+01 -1.11123084e+01 -1.11827654e+01
 -1.12573669e+01 -1.13361129e+01 -1.14231480e+01 -1.15143276e+01
 -1.16117240e+01 -1.17111927e+01 -1.18127336e+01 -1.19122023e+01
 -1.20075265e+01 -1.20924893e+01 -1.21691631e+01 -1.22313310e+01
 -1.22769208e+01 -1.23038602e+01 -1.23121493e+01 -1.23017879e+01
 -1.22727763e+01 -1.22271864e+01 -1.21691631e+01 -1.21049229e+01
 -1.20406827e+01 -1.19826593e+01 -1.19349972e+01 -1.19018410e+01
 -1.18914797e+01 -1.18997687e+01 -1.19308527e+01 -1.19785148e+01
 -1.20386104e+01 -1.21069951e+01 -1.21774521e+01 -1.22396200e+01
 -1.22872821e+01 -1.23162938e+01 -1.23183661e+01 -1.22955712e+01
 -1.22416923e+01 -1.21588017e+01 -1.20489717e+01 -1.19163468e+01
 -1.17671438e+01 -1.16034350e+01 -1.14335093e+01 -1.12635837e+01
 -1.10998748e+01 -1.09465273e+01 -1.08056133e+01 -1.06833498e+01
 -1.05755920e+01 -1.04844124e+01 -1.04035941e+01 -1.03289926e+01
 -1.02523189e+01 -1.01673560e+01 -1.00678874e+01 -9.94562379e+00
 -9.79434852e+00 -9.61198929e+00 -9.39440157e+00 -9.14572989e+00
 -8.86390199e+00 -8.55927918e+00 -8.23186147e+00 -7.89408244e+00
 -7.55215888e+00 -7.21645212e+00 -6.89317894e+00 -6.59270066e+00
 -6.32123407e+00 -6.08499598e+00 -5.88605864e+00 -5.72442205e+00
 -5.60423073e+00 -5.51719565e+00 -5.45917225e+00 -5.42601603e+00
 -5.40529339e+00 -5.39285981e+00 -5.37835396e+00 -5.35763132e+00
 -5.32240283e+00 -5.27266850e+00 -5.20635605e+00 -5.12968228e+00
 -5.04471946e+00 -4.95768437e+00 -4.87686607e+00 -4.80848136e+00
 -4.76081929e+00 -4.73387986e+00 -4.73387986e+00 -4.75874703e+00
 -4.80848136e+00 -4.88101060e+00 -4.96804569e+00 -5.06958662e+00
 -5.17527209e+00 -5.28095755e+00 -5.38457075e+00 -5.47989489e+00
 -5.56692998e+00 -5.64567601e+00 -5.71198846e+00 -5.76793959e+00
 -5.81560166e+00 -5.85911920e+00 -5.89641996e+00 -5.93164844e+00
 -5.96894920e+00 -6.00624995e+00 -6.04769523e+00 -6.09742956e+00
 -6.15545296e+00 -6.22383767e+00 -6.30465596e+00 -6.39790784e+00
 -6.50773783e+00 -6.63000141e+00 -6.76677083e+00 -6.91390158e+00
 -7.07139364e+00 -7.23303023e+00 -7.39673909e+00 -7.56044794e+00
 -7.71794000e+00 -7.86507075e+00 -7.99976791e+00 -8.12203148e+00
 -8.22771695e+00 -8.31889656e+00 -8.39764259e+00 -8.45981051e+00
 -8.51161711e+00 -8.55513466e+00 -8.59036314e+00 -8.62144710e+00]","[-1.48145171 -1.47921859 -1.44572179 -1.37649507 -1.27600468 -1.14425061
 -0.9856991  -0.79811703 -0.59043689 -0.36042554 -0.11478236  0.14425954
  0.41446704  0.68914078  0.96828077  1.24518763  1.51762825  1.77890327
  2.02901269  2.2657234   2.48680226  2.69224929  2.88653071  3.07187966
  3.25499549  3.44257756  3.6390921   3.84900537  4.07678359  4.32242678
  4.5837018   4.86060866  5.14421488  5.4278211   5.70696108  5.97493546
  6.22727801  6.46398871  6.68283445  6.89274772  7.09596163  7.30364177
  7.51802128  7.75026574  8.00037516  8.27504891  8.56758761  8.88022438
  9.20179364  9.52782914  9.85163152 10.16650142 10.46350636 10.74264634
 10.99945512 11.23839894 11.45501157 11.65822547 11.85027378 12.03338961
 12.2120392  12.38845566 12.56710525 12.74575484 12.92887067 13.11421961
 13.3040348  13.49384999 13.68589829 13.8779466  14.07222803 14.26650946
 14.46079088 14.65283919 14.8448875  15.03246956 15.21781851 15.3964681
 15.56618521 15.7225036  15.86095703 15.97707926 16.06863717 16.12893141
 16.16019509 16.16242821 16.13786389 16.09543461 16.04183973 15.98601174
 15.9368831  15.9033863  15.88775446 15.88552134 15.89668694 15.90561942
 15.90561942 15.88328822 15.82522711 15.7225036  15.56841833 15.36520442
 15.11062876 14.8113907  14.4741896  14.10795795 13.71939509 13.31966664
 12.91547195 12.51127726 12.11824816 11.73638467 11.37461925 11.03295192
 10.71808202 10.4344758  10.18213325  9.96998687  9.80026976  9.67968129
  9.60822145  9.59482273  9.63278577  9.72434369  9.86503024 10.04591294
 10.26029245 10.49700315 10.74711258 11.00615448 11.26296326 11.51753892
 11.76541523 12.00435905 12.23437039 12.45544926 12.66759564 12.86857643
 13.05392538 13.22140937]",9.048317650695026e-16,15.285258729265484,4.82564,0.05010500000000029
004,1,1,csp,41a.png,1,1,336,151,338,1,1,496,pos_feedback_onset,4,"[-0.79703736 -0.87151716 -0.93358367 -0.98323687 -1.01633901 -1.02461454
 -1.00392571 -0.94806585 -0.8549661  -0.7163509  -0.53428916 -0.30257421
 -0.02534382  0.29326423  0.64704331  1.02978675  1.42494349  1.824238
  2.2131881   2.57938047  2.91040183  3.19383887  3.4276227   3.60554668
  3.7276108   3.79588396  3.81657279  3.79588396  3.7400241   3.65933765
  3.55796236  3.44417377  3.32624741  3.20625217  3.09039469  2.98488163
  2.89385076  2.82557761  2.78213105  2.76971775  2.79247547  2.85454198
  2.95798615  3.10487688  3.29107639  3.51865357  3.78347066  4.08138988
  4.40620458  4.75170812  5.10962496  5.47167957  5.8316653   6.1813066
  6.51439684  6.82266048  7.09989087  7.34195023  7.54470081  7.70193596
  7.81158678  7.8715844   7.87572217  7.82813785  7.72676256  7.57573407
  7.37919014  7.14126854  6.8702448   6.57439446  6.26199306  5.93924724
  5.6185703   5.30616889  5.00824967  4.7289504   4.47447774  4.24690055
  4.04621886  3.87243264  3.72554192  3.60140891  3.50003362  3.4152094
  3.34900513  3.30142081  3.26831867  3.25383649  3.26211202  3.29107639
  3.34693624  3.42555381  3.52486022  3.64278658  3.76898847  3.89519036
  4.01104784  4.10621648  4.17242075  4.203454    4.19931623  4.15793856
  4.08966541  4.00070342  3.9034659   3.81036614  3.73381745  3.68002648
  3.65726876  3.67175095  3.71933527  3.80002172  3.90967255  4.04001221
  4.18483405  4.33586254  4.48689104  4.63171288  4.76619031  4.89032331
  4.99997414  5.09721166  5.18203588  5.25651569  5.32271996  5.38271758
  5.43650855  5.48823064  5.53581496  5.5813304   5.62684583  5.67443015
  5.72201447  5.77166768  5.82338976  5.87924962  5.94131612  6.00752039
  6.07786243  6.15441112  6.23509757  6.3199218   6.4068149   6.49577689
  6.58680776  6.67370087  6.75438733  6.82886713  6.89300252  6.94265572
  6.97782674  6.99230893  6.98817116  6.96127567  6.91369135  6.84334932
  6.75645621  6.65094315  6.53301679  6.40267714  6.26406194  6.12130898
  5.97441826  5.8316653   5.69098122  5.55857268  5.44064632  5.33720215
  5.25444681  5.19444919  5.1551404   5.13858933  5.1427271   5.16548482
  5.20065584  5.24617127  5.29582448  5.34754656  5.39926865  5.44478409
  5.48616176  5.52133277  5.55236603  5.57512375  5.59581258  5.61236365
  5.62684583  5.63925913  5.65167243  5.66201685  5.67236127  5.68270569
  5.6930501   5.70132564  5.71167005  5.72201447  5.73029001  5.74063442
  5.75097884  5.75925437  5.76959879  5.77994321  5.78821874  5.79856316
  5.80890758  5.81718311  5.82752753  5.83787195  5.84614748  5.8564919
  5.86683632  5.87511185  5.88545627  5.89580068  5.90407622  5.91442064
  5.92476505  5.93304059  5.943385    5.95372942  5.96200495  5.97234937
  5.98269379  5.99096932  6.00131374  6.01165816  6.01993369  6.03027811
  6.04062253  6.04889806  6.05924248  6.0695869   6.07786243  6.08820685
  6.09855126  6.1068268   6.11717122  6.12751563  6.13579117  6.14613558
  6.15648     6.16475554  6.17509995  6.18544437  6.1937199   6.20406432
  6.21440874  6.22268427  6.23302869  6.24337311  6.25164864  6.26199306
  6.27233748  6.28061301  6.29095743  6.30130184  6.30957738  6.3199218
  6.33026621  6.33854175]","[-1.32204424 -1.12671733 -0.91544538 -0.69620089 -0.48094267 -0.27764324
 -0.09427513  0.06118914  0.18675644  0.28242676  0.34620697  0.3860696
  0.40600092  0.41397345  0.41596658  0.42393911  0.43789103  0.467788
  0.5116369   0.57342398  0.64916298  0.74084704  0.84448989  0.95809839
  1.07768629  1.20325359  1.33081401  1.46236071  1.5939074   1.72744722
  1.86098704  1.99452686  2.12806668  2.2616065   2.39514633  2.52868615
  2.66222597  2.79576579  2.92930561  3.06284543  3.19837839  3.33191821
  3.46545803  3.59899785  3.73253768  3.8660775   3.99961732  4.13315714
  4.26470383  4.39625052  4.52580408  4.65336451  4.77693867  4.89453344
  5.00216255  5.09783287  5.17755813  5.23934522  5.27721472  5.29116664
  5.27322845  5.22738643  5.14766116  5.04003205  4.90051283  4.7350829
  4.539756    4.32051152  4.07734945  3.81026981  3.52126572  3.21233031
  2.88545672  2.5446312   2.19583316  1.84304885  1.49624394  1.15741156
  0.8325311   0.52758195  0.24455726 -0.01654299 -0.25571879 -0.47297014
 -0.67427644 -0.85963769 -1.03104701 -1.19448381 -1.34994808 -1.49943295
 -1.64493157 -1.78843705 -1.92596313 -2.05750982 -2.18706338 -2.30665128
 -2.42025978 -2.52390263 -2.61558669 -2.69132569 -2.75111964 -2.78898914
 -2.8049342  -2.79696167 -2.7610853  -2.69929822 -2.61359356 -2.50596445
 -2.37840402 -2.2388848  -2.09537932 -1.95386697 -1.82232028 -1.70671865
 -1.61702772 -1.5592269  -1.53530932 -1.55324751 -1.61104833 -1.71070491
 -1.85022413 -2.02561971 -2.22891914 -2.45613615 -2.69531196 -2.93249462
 -3.15971163 -3.36101793 -3.52046847 -3.62809758 -3.67593274 -3.65600142
 -3.56830363 -3.42081188 -3.22548498 -3.00424736 -2.77902349 -2.57771719
 -2.42823231 -2.35249331]",5.674999094863463,3.943660147132987,4.833525000000001,
