sub,run,cat_cond,trial_type,picture,old,response_old,target_pos,response_pos,minimum_error,dot_resp_loc,cat_corr,TN_corr,TN_rt,ITI_dur,feedback_type,trial,mouse_resp_timestamp,trial_type_tm1,ITI_dur_tm1
048,1,2,csm,54a.png,1,1,148,33,-115,146,1,1,582,3000,neu_feedback_onset,1,44211,csm,4500
048,1,2,csm,47a.png,1,1,276,321,45,277,1,1,290,6000,neu_feedback_onset,2,59691,csm,3000
048,1,2,csm,55a.png,1,1,308,309,1,312,1,0,452,5538,neu_feedback_onset,3,78059,csm,6000
048,1,2,csp,59b.png,1,1,264,132,-132,264,1,1,353,4615,pos_feedback_onset,4,94458,csm,5538
048,1,2,csm,43a.png,1,1,300,293,-7,301,1,1,434,4153,neu_feedback_onset,5,109972,csp,4615
048,1,2,csp,1b.png,1,1,164,36,-128,163,1,1,311,3230,pos_feedback_onset,6,126387,csm,4153
048,1,2,csp,39b.png,1,1,284,50,126,283,1,1,446,4846,pos_feedback_onset,7,141349,csp,3230
048,1,2,csm,1a.png,1,1,40,313,-87,41,1,1,326,5076,neu_feedback_onset,8,159501,csp,4846
048,1,2,csm,25a.png,1,1,8,3,-5,9,1,1,405,5769,neu_feedback_onset,9,177186,csm,5076
048,1,2,csp,32b.png,1,1,52,310,-102,50,1,1,371,3461,pos_feedback_onset,10,193434,csm,5769
048,1,2,csp,9b.png,1,1,312,306,-6,302,1,1,411,4384,pos_feedback_onset,11,208379,csp,3461
048,1,2,csm,38a.png,1,0,56,135,79,55,1,1,502,3923,neu_feedback_onset,12,224377,csp,4384
048,1,2,csp,10b.png,1,1,124,123,-1,124,1,1,292,5307,pos_feedback_onset,13,240876,csm,3923
048,1,2,csp,15b.png,1,1,252,125,-127,253,1,1,263,3692,pos_feedback_onset,14,257291,csp,5307
048,2,2,csm,30a.png,1,1,60,41,-19,63,1,1,503,3692,neu_feedback_onset,1,19065,csm,4500
048,2,2,csm,15a.png,1,1,48,93,45,45,1,0,208,5769,neu_feedback_onset,2,35247,csm,3692
048,2,2,csm,42a.png,1,1,76,24,-52,79,1,0,403,4615,neu_feedback_onset,3,52931,csm,5769
048,2,2,csp,12b.png,1,1,324,310,-14,326,1,1,285,6000,pos_feedback_onset,4,68111,csm,4615
048,2,2,csp,45b.png,1,1,280,134,-146,276,1,1,414,3923,pos_feedback_onset,5,85461,csp,6000
048,2,2,csm,11a.png,1,1,196,179,-17,196,1,1,226,5307,neu_feedback_onset,6,101092,csp,3923
048,2,2,csp,37b.png,1,1,212,215,3,206,1,0,435,4384,neg_feedback_onset,7,117757,csm,5307
048,2,2,csp,43b.png,1,1,144,146,2,148,1,0,355,3461,neg_feedback_onset,8,133221,csp,4384
048,2,2,csm,2a.png,1,1,232,135,-97,234,1,1,318,4153,neu_feedback_onset,9,148934,csp,3461
048,2,2,csp,3b.png,1,1,192,211,19,196,1,1,457,5538,pos_feedback_onset,10,163980,csm,4153
048,2,2,csm,65a.png,1,1,344,125,141,340,1,1,289,5076,neu_feedback_onset,11,181464,csp,5538
048,2,2,csp,7b.png,1,1,120,92,-28,116,1,1,300,4846,pos_feedback_onset,12,197663,csm,5076
048,2,2,csm,44a.png,1,1,100,313,-147,103,1,1,309,3000,neu_feedback_onset,13,214746,csp,4846
048,2,2,csp,65b.png,1,1,348,308,-40,345,1,1,341,3230,pos_feedback_onset,14,228690,csm,3000
048,3,2,csm,3a.png,1,1,356,77,81,352,1,1,377,4153,neu_feedback_onset,1,9376,csm,4500
