sub,run,cat_cond,trial_type,picture,old,response_old,target_pos,response_pos,minimum_error,dot_resp_loc,cat_corr,TN_corr,TN_rt,ITI_dur,feedback_type,trial,mouse_resp_timestamp,trial_type_tm1,ITI_dur_tm1
025,1,1,csm,61b.png,1,1,44,41,-3,50,1,0,299,3230,neu_feedback_onset,1,73037,csm,4500
025,1,1,csp,58a.png,1,1,116,323,-153,119,1,1,298,3692,pos_feedback_onset,2,87382,csm,3230
025,1,1,csp,18a.png,1,1,176,41,-135,176,1,1,424,6000,pos_feedback_onset,3,102795,csp,3692
025,1,1,csm,3b.png,1,1,68,329,-99,68,1,1,352,5076,neu_feedback_onset,4,120964,csp,6000
025,1,1,csp,59a.png,1,1,148,303,155,145,1,0,407,3000,neg_feedback_onset,5,136644,csm,5076
025,1,1,csm,36b.png,1,1,152,26,-126,156,1,1,268,4615,neu_feedback_onset,6,152224,csp,3000
025,1,1,csm,11b.png,1,1,224,39,175,228,1,1,447,5538,neu_feedback_onset,7,169208,csm,4615
025,1,1,csp,17a.png,1,1,332,231,-101,328,1,1,281,4846,pos_feedback_onset,8,187245,csm,5538
025,1,1,csp,3a.png,1,1,104,261,157,108,1,1,337,4384,pos_feedback_onset,9,204910,csp,4846
025,1,1,csm,66b.png,1,0,356,NaN,NaN,NaN,0,1,699,5769,neu_feedback_onset,10,NaN,csp,4384
025,1,1,csp,9a.png,1,1,112,334,-138,110,1,1,382,3461,pos_feedback_onset,11,238977,csm,5769
025,1,1,csp,29a.png,1,1,32,328,-64,29,1,1,273,3923,pos_feedback_onset,12,253788,csp,3461
025,1,1,csm,14b.png,1,1,0,351,-9,7,1,0,436,4153,neu_feedback_onset,13,269185,csp,3923
025,1,1,csm,12b.png,1,1,24,67,43,22,1,1,275,5307,neu_feedback_onset,14,285752,csm,4153
025,2,1,csp,62a.png,1,1,228,236,8,225,1,1,344,4615,pos_feedback_onset,1,12305,csm,4500
025,2,1,csm,63b.png,1,1,120,50,-70,123,1,1,401,5769,neu_feedback_onset,2,28112,csp,4615
025,2,1,csm,60b.png,1,1,64,72,8,58,1,1,275,4846,neu_feedback_onset,3,45863,csm,5769
025,2,1,csp,45a.png,1,1,216,222,6,219,1,1,444,3923,pos_feedback_onset,4,61410,csm,4846
025,2,1,csm,9b.png,1,0,156,NaN,NaN,158,1,0,462,3461,neu_feedback_onset,5,77391,csp,3923
025,2,1,csm,42b.png,1,0,312,NaN,NaN,312,1,1,487,3230,neu_feedback_onset,6,92637,csm,3461
025,2,1,csp,15a.png,1,1,328,327,-1,327,1,1,360,5538,pos_feedback_onset,7,106264,csm,3230
025,2,1,csp,1a.png,1,1,160,337,177,149,1,1,307,5307,pos_feedback_onset,8,124082,csp,5538
025,2,1,csp,16a.png,1,1,192,321,129,194,1,1,561,3000,neg_feedback_onset,9,140597,csp,5307
025,2,1,csp,40a.png,1,0,236,NaN,NaN,237,1,1,291,4153,pos_feedback_onset,10,154992,csp,3000
025,2,1,csm,41b.png,1,1,100,240,140,102,1,1,472,6000,neu_feedback_onset,11,170923,csp,4153
025,2,1,csm,8b.png,1,1,324,136,172,327,1,1,592,3692,neu_feedback_onset,12,188307,csm,6000
025,2,1,csm,59b.png,1,1,16,143,127,20,1,1,329,5076,neu_feedback_onset,13,202484,csm,3692
025,2,1,csp,43a.png,1,1,124,NaN,NaN,128,1,1,390,4384,pos_feedback_onset,14,219835,csm,5076
025,3,1,csp,57a.png,1,1,56,209,153,60,1,1,421,4846,pos_feedback_onset,1,10498,csm,4500
025,3,1,csm,32b.png,1,1,316,320,4,321,1,1,267,3923,neu_feedback_onset,2,27448,csp,4846
025,3,1,csm,64b.png,1,0,340,NaN,NaN,343,1,1,493,4615,neu_feedback_onset,3,43781,csm,3923
025,3,1,csp,42a.png,1,1,4,5,1,6,1,1,429,5076,pos_feedback_onset,4,58859,csm,4615
025,3,1,csm,28b.png,1,1,12,47,35,13,1,1,533,5307,neu_feedback_onset,5,74556,csp,5076
025,3,1,csp,61a.png,1,1,80,90,10,87,1,1,236,6000,pos_feedback_onset,6,91239,csm,5307
025,3,1,csp,46a.png,1,1,292,213,-79,289,1,1,464,3692,neg_feedback_onset,7,108456,csp,6000
025,3,1,csm,65b.png,1,1,212,318,106,211,1,1,235,3000,neu_feedback_onset,8,123936,csp,3692
025,3,1,csp,10a.png,1,0,48,NaN,NaN,51,1,1,256,4153,pos_feedback_onset,9,138781,csm,3000
025,3,1,csm,56b.png,1,1,276,271,-5,275,1,1,616,5769,neu_feedback_onset,10,153961,csp,4153
025,3,1,csp,36a.png,1,1,296,241,-55,296,1,1,270,3230,pos_feedback_onset,11,170961,csm,5769
025,3,1,csm,21b.png,1,1,348,50,62,353,1,1,441,5538,neu_feedback_onset,12,187325,csp,3230
025,3,1,csm,44b.png,1,0,284,NaN,NaN,278,1,1,425,3461,neu_feedback_onset,13,203641,csm,5538
025,3,1,csp,51a.png,1,1,172,295,123,166,1,1,408,4384,pos_feedback_onset,14,219772,csm,3461
025,4,1,csp,26a.png,1,1,268,334,66,89,1,1,475,5307,neg_feedback_onset,1,9152,csm,4500
025,4,1,csp,28a.png,1,1,92,41,-51,267,0,1,479,4153,neg_feedback_onset,2,24815,csp,5307
025,4,1,csp,60a.png,1,1,36,330,-66,215,0,1,265,3461,neg_feedback_onset,3,40596,csp,4153
025,4,1,csp,37a.png,1,1,88,254,166,274,1,1,381,5769,neg_feedback_onset,4,56543,csp,3461
025,4,1,csp,23a.png,1,1,20,322,-58,198,0,0,NaN,6000,neg_feedback_onset,5,74629,csp,5769
025,4,1,csm,51b.png,1,1,264,35,131,261,1,1,545,4615,neu_feedback_onset,6,92697,csp,6000
025,4,1,csm,24b.png,1,1,108,35,-73,105,1,1,506,5538,neu_feedback_onset,7,108578,csm,4615
025,4,1,csm,49b.png,1,1,308,90,142,313,1,1,303,3692,neu_feedback_onset,8,125094,csm,5538
025,4,1,csm,19b.png,1,1,232,313,81,235,1,1,302,5076,neu_feedback_onset,9,140624,csm,3692
025,4,1,csp,55a.png,1,1,128,217,89,128,1,1,417,4846,pos_feedback_onset,10,156521,csm,5076
025,4,1,csm,37b.png,1,0,144,NaN,NaN,329,1,1,483,3923,neu_feedback_onset,11,174828,csp,4846
025,4,1,csp,39a.png,1,1,260,299,39,259,1,0,390,3230,neg_feedback_onset,12,190037,csm,3923
025,4,1,csm,22b.png,1,1,184,223,39,187,1,1,517,3000,neu_feedback_onset,13,205416,csp,3230
025,4,1,csm,38b.png,1,1,240,130,-110,240,1,1,517,4384,neu_feedback_onset,14,219227,csm,3000
025,5,1,csp,30a.png,1,1,76,311,-125,84,1,1,348,5076,pos_feedback_onset,1,9871,csm,4500
025,5,1,csp,44a.png,1,1,336,333,-3,338,1,1,545,3923,neg_feedback_onset,2,25851,csp,5076
025,5,1,csm,27b.png,1,1,28,126,98,30,1,1,358,3230,neu_feedback_onset,3,40864,csp,3923
025,5,1,csp,56a.png,1,1,164,1,-163,161,1,1,295,3692,pos_feedback_onset,4,56996,csm,3230
025,5,1,csp,14a.png,1,1,320,126,166,316,1,1,473,5538,pos_feedback_onset,5,73043,csp,3692
025,5,1,csm,40b.png,1,1,304,13,69,302,1,1,459,4384,neu_feedback_onset,6,90226,csp,5538
025,5,1,csm,62b.png,1,1,40,76,36,43,1,1,317,4615,neu_feedback_onset,7,105139,csm,4384
025,5,1,csp,34a.png,1,1,272,125,-147,273,1,1,281,3461,pos_feedback_onset,8,121888,csm,4615
025,5,1,csm,30b.png,1,1,72,318,-114,75,1,1,495,4846,neu_feedback_onset,9,136566,csp,3461
025,5,1,csm,1b.png,1,1,204,45,-159,201,1,0,267,4153,neu_feedback_onset,10,153232,csm,4846
025,5,1,csp,13a.png,1,1,140,212,72,141,1,1,372,5307,pos_feedback_onset,11,169363,csm,4153
025,5,1,csm,23b.png,1,1,300,27,87,302,1,1,449,6000,neu_feedback_onset,12,186497,csp,5307
025,5,1,csp,22a.png,1,1,220,219,-1,218,1,1,318,5769,pos_feedback_onset,13,204015,csm,6000
025,5,1,csm,34b.png,1,1,248,199,-49,250,1,1,528,3000,neu_feedback_onset,14,221381,csp,5769
025,6,1,csp,66a.png,1,1,352,360,8,352,1,1,357,3923,pos_feedback_onset,1,10148,csm,4500
025,6,1,csp,50a.png,1,1,8,223,-145,5,1,1,348,3692,pos_feedback_onset,2,25578,csp,3923
025,6,1,csm,26b.png,1,1,200,89,-111,198,1,1,264,4615,neu_feedback_onset,3,41760,csp,3692
025,6,1,csp,53a.png,1,1,52,318,-94,57,1,1,368,4846,pos_feedback_onset,4,58876,csm,4615
025,6,1,csp,38a.png,1,1,208,302,94,205,1,0,323,4153,neg_feedback_onset,5,74623,csp,4846
025,6,1,csp,63a.png,1,1,256,309,53,254,1,1,320,5307,pos_feedback_onset,6,91105,csp,4153
025,6,1,csm,52b.png,1,1,132,123,-9,132,1,1,655,6000,neu_feedback_onset,7,108773,csp,5307
025,6,1,csm,55b.png,1,0,84,78,-6,83,1,1,498,3000,neu_feedback_onset,8,126908,csm,6000
025,6,1,csm,7b.png,1,1,180,192,12,179,1,1,657,5538,neu_feedback_onset,9,142221,csm,3000
025,6,1,csp,4a.png,1,1,288,360,72,284,1,1,578,3230,neg_feedback_onset,10,159455,csm,5538
025,6,1,csp,20a.png,1,1,344,223,-121,349,1,1,562,5076,neg_feedback_onset,11,173582,csp,3230
025,6,1,csm,58b.png,1,1,244,60,176,245,1,1,514,3461,neu_feedback_onset,12,189947,csp,5076
025,6,1,csm,13b.png,1,1,96,49,-47,96,1,1,384,5769,neu_feedback_onset,13,204693,csm,3461
025,6,1,csm,4b.png,1,1,136,133,-3,140,1,1,298,4384,neu_feedback_onset,14,222093,csm,5769
