sub,run,cat_cond,trial_type,picture,old,response_old,target_pos,response_pos,minimum_error,dot_resp_loc,cat_corr,TN_corr,TN_rt,ITI_dur,feedback_type,trial,mouse_resp_timestamp,trial_type_tm1,ITI_dur_tm1
006,1,1,csm,31b.png,1,1,48,306,-102,52,1,1,353,4846,neu_feedback_onset,1,112472,csm,4500
006,1,1,csm,35b.png,1,1,36,142,106,36,1,1,580,6000,neu_feedback_onset,2,128319,csm,4846
006,1,1,csp,26a.png,1,1,132,313,-179,129,1,1,326,4153,pos_feedback_onset,3,147422,csm,6000
006,1,1,csp,49a.png,1,1,24,225,-159,24,1,1,398,5076,pos_feedback_onset,4,162318,csp,4153
006,1,1,csp,59a.png,1,1,40,146,106,38,1,1,364,3461,pos_feedback_onset,5,179051,csp,5076
006,1,1,csm,47b.png,1,1,200,208,8,201,1,1,411,4615,neu_feedback_onset,6,193946,csp,3461
006,1,1,csp,52a.png,1,0,288,317,29,289,1,1,281,3692,pos_feedback_onset,7,210996,csm,4615
006,1,1,csp,9a.png,1,1,168,138,-30,167,1,1,296,3923,pos_feedback_onset,8,227111,csp,3692
006,1,1,csm,55b.png,1,1,56,318,-98,51,1,1,275,3230,neu_feedback_onset,9,241927,csp,3923
006,1,1,csm,22b.png,1,1,8,41,33,10,1,1,330,3000,neu_feedback_onset,10,257921,csm,3230
006,1,1,csm,51b.png,1,1,292,315,23,290,1,1,413,5307,neu_feedback_onset,11,272917,csm,3000
006,1,1,csp,41a.png,1,1,308,227,-81,312,1,1,464,5769,neg_feedback_onset,12,289315,csm,5307
006,1,1,csm,6b.png,1,1,224,230,6,225,1,1,519,5538,neu_feedback_onset,13,306899,csp,5769
006,1,1,csp,25a.png,1,1,164,37,-127,164,1,0,357,4384,neg_feedback_onset,14,323482,csm,5538
006,2,1,csp,3a.png,1,1,296,124,-172,297,1,0,399,3692,neg_feedback_onset,1,12370,csm,4500
006,2,1,csp,15a.png,1,1,184,306,122,185,1,1,538,5538,neg_feedback_onset,2,27650,csp,3692
006,2,1,csp,18a.png,1,0,260,NaN,NaN,259,1,1,307,4615,pos_feedback_onset,3,46053,csp,5538
006,2,1,csm,26b.png,1,1,4,222,-142,4,1,1,344,3923,neu_feedback_onset,4,63987,csp,4615
006,2,1,csm,42b.png,1,1,340,313,-27,334,1,1,293,5076,neu_feedback_onset,5,80134,csm,3923
006,2,1,csm,11b.png,1,1,172,126,-46,NaN,0,0,271,5769,neu_feedback_onset,6,NaN,csm,5076
006,2,1,csm,10b.png,1,0,276,NaN,NaN,270,1,1,301,4846,neu_feedback_onset,7,117608,csm,5769
006,2,1,csp,34a.png,1,1,188,234,46,188,1,1,292,6000,pos_feedback_onset,8,133506,csm,4846
006,2,1,csm,21b.png,1,1,112,230,118,113,1,1,297,5307,neu_feedback_onset,9,151975,csp,6000
006,2,1,csm,30b.png,1,1,108,52,-56,108,1,1,303,3230,neu_feedback_onset,10,170194,csm,5307
006,2,1,csm,45b.png,1,1,264,43,139,263,1,1,559,3461,neu_feedback_onset,11,185925,csm,3230
006,2,1,csp,54a.png,1,1,68,315,-113,68,1,1,455,4384,pos_feedback_onset,12,201104,csm,3461
006,2,1,csp,65a.png,1,1,120,237,117,119,1,1,293,3000,pos_feedback_onset,13,216968,csp,4384
006,2,1,csp,63a.png,1,1,344,319,-25,345,1,1,338,4153,pos_feedback_onset,14,231079,csp,3000
006,3,1,csp,44a.png,1,1,116,120,4,117,1,1,382,4384,pos_feedback_onset,1,24883,csm,4500
006,3,1,csp,12a.png,1,0,104,NaN,NaN,107,1,1,236,4153,pos_feedback_onset,2,40496,csp,4384
006,3,1,csm,56b.png,1,0,248,NaN,NaN,246,1,1,266,4846,neu_feedback_onset,3,56477,csp,4153
006,3,1,csm,66b.png,1,1,28,48,20,27,1,1,280,5307,neu_feedback_onset,4,73427,csm,4846
006,3,1,csm,36b.png,1,1,96,310,-146,96,1,0,284,4615,neu_feedback_onset,5,90276,csm,5307
006,3,1,csm,27b.png,1,1,220,NaN,NaN,219,1,1,536,5538,neu_feedback_onset,6,107360,csm,4615
006,3,1,csm,2b.png,1,1,216,56,-160,212,1,1,408,3923,neu_feedback_onset,7,123758,csm,5538
006,3,1,csp,62a.png,1,1,244,237,-7,243,1,1,285,5076,pos_feedback_onset,8,140157,csm,3923
006,3,1,csm,44b.png,1,1,128,56,-72,127,1,1,248,3000,neu_feedback_onset,9,157924,csp,5076
006,3,1,csp,60a.png,1,1,252,228,-24,253,1,0,318,3230,neg_feedback_onset,10,173221,csm,3000
006,3,1,csm,65b.png,1,1,144,NaN,NaN,146,1,1,349,3692,neu_feedback_onset,11,189569,csp,3230
006,3,1,csp,53a.png,1,0,76,NaN,NaN,75,1,1,408,5769,pos_feedback_onset,12,204732,csm,3692
006,3,1,csp,7a.png,1,1,140,130,-10,139,1,1,320,3461,pos_feedback_onset,13,221365,csp,5769
006,3,1,csp,14a.png,1,1,12,228,-144,9,1,1,409,6000,pos_feedback_onset,14,236945,csp,3461
006,4,1,csm,57b.png,1,1,192,309,117,190,1,1,268,4846,neu_feedback_onset,1,22427,csm,4500
006,4,1,csm,12b.png,1,1,88,127,39,87,1,1,306,3230,neu_feedback_onset,2,38809,csm,4846
006,4,1,csp,22a.png,1,1,356,237,-119,355,1,1,370,3692,pos_feedback_onset,3,53905,csm,3230
006,4,1,csm,48b.png,1,1,64,44,-20,62,1,1,243,3000,neu_feedback_onset,4,70170,csp,3692
006,4,1,csm,34b.png,1,1,212,38,-174,213,1,1,304,4384,neu_feedback_onset,5,85650,csm,3000
006,4,1,csm,41b.png,1,1,124,229,105,123,1,0,452,5076,neu_feedback_onset,6,101363,csm,4384
006,4,1,csp,2a.png,1,1,284,306,22,285,1,1,239,6000,pos_feedback_onset,7,117328,csm,5076
006,4,1,csp,10a.png,1,1,300,130,-170,301,1,1,323,3923,pos_feedback_onset,8,134394,csp,6000
006,4,1,csp,61a.png,1,1,84,228,144,84,1,1,222,5538,pos_feedback_onset,9,150542,csp,3923
006,4,1,csp,37a.png,1,1,80,135,55,79,1,1,342,3461,pos_feedback_onset,10,167242,csp,5538
006,4,1,csp,29a.png,1,1,240,52,172,239,1,1,279,4615,pos_feedback_onset,11,183022,csp,3461
006,4,1,csm,54b.png,1,1,32,49,17,31,1,1,368,4153,neu_feedback_onset,12,199621,csp,4615
006,4,1,csp,33a.png,1,1,176,271,95,176,1,1,270,5307,pos_feedback_onset,13,215035,csm,4153
006,4,1,csm,60b.png,1,1,16,321,-55,14,1,1,422,5769,neu_feedback_onset,14,233103,csp,5307
006,5,1,csm,24b.png,1,0,328,NaN,NaN,330,1,1,404,4153,neu_feedback_onset,1,9564,csm,4500
006,5,1,csp,48a.png,1,1,72,230,158,70,1,1,527,4615,neg_feedback_onset,2,25612,csm,4153
006,5,1,csp,21a.png,1,1,92,355,-97,93,1,1,284,3692,pos_feedback_onset,3,42010,csp,4615
006,5,1,csp,20a.png,1,1,336,129,153,339,1,1,271,4384,pos_feedback_onset,4,57340,csp,3692
006,5,1,csm,25b.png,1,1,280,315,35,280,1,1,368,4846,neu_feedback_onset,5,74340,csp,4384
006,5,1,csp,58a.png,1,1,320,139,179,319,1,1,366,6000,pos_feedback_onset,6,90905,csm,4846
006,5,1,csm,8b.png,1,1,100,140,40,101,1,1,407,3461,neu_feedback_onset,7,108022,csp,6000
006,5,1,csp,51a.png,1,1,148,238,90,147,1,1,374,5538,pos_feedback_onset,8,123034,csm,3461
006,5,1,csm,13b.png,1,1,256,220,-36,254,1,1,501,3230,neu_feedback_onset,9,139934,csp,5538
006,5,1,csm,59b.png,1,1,268,147,-121,267,1,1,359,5307,neu_feedback_onset,10,155731,csm,3230
006,5,1,csp,36a.png,1,1,0,237,-123,4,1,1,521,3000,pos_feedback_onset,11,172380,csm,5307
006,5,1,csm,16b.png,1,1,332,50,78,331,1,1,452,5769,neu_feedback_onset,12,186474,csp,3000
006,5,1,csm,18b.png,1,1,136,44,-92,135,1,1,411,3923,neu_feedback_onset,13,202973,csm,5769
006,5,1,csp,27a.png,1,1,52,59,7,50,1,1,455,5076,pos_feedback_onset,14,219807,csm,3923
006,6,1,csp,57a.png,1,1,44,313,-91,42,1,1,474,4153,pos_feedback_onset,1,9499,csm,4500
006,6,1,csm,49b.png,1,0,208,NaN,NaN,207,1,1,375,5307,neu_feedback_onset,2,25514,csp,4153
006,6,1,csp,56a.png,1,1,236,358,122,236,1,1,615,5769,neg_feedback_onset,3,41361,csm,5307
006,6,1,csp,31a.png,1,1,20,233,-147,21,1,1,294,4384,pos_feedback_onset,4,59196,csp,5769
006,6,1,csm,38b.png,1,1,196,137,-59,195,1,1,449,3230,neu_feedback_onset,5,74660,csp,4384
006,6,1,csp,46a.png,1,1,272,227,-45,272,1,1,554,3692,neg_feedback_onset,6,89071,csm,3230
006,6,1,csm,14b.png,1,1,228,153,-75,222,1,0,565,5538,neu_feedback_onset,7,103348,csp,3692
006,6,1,csm,5b.png,1,1,348,224,-124,350,1,1,337,6000,neu_feedback_onset,8,120498,csm,5538
006,6,1,csp,8a.png,1,1,160,320,160,159,1,1,306,4846,pos_feedback_onset,9,138934,csm,6000
006,6,1,csm,15b.png,1,1,204,135,-69,203,1,1,297,3461,neu_feedback_onset,10,156869,csp,4846
006,6,1,csp,38a.png,1,0,352,NaN,NaN,350,1,1,253,5076,pos_feedback_onset,11,172850,csm,3461
006,6,1,csm,58b.png,1,1,152,134,-18,155,1,1,290,4615,neu_feedback_onset,12,189983,csp,5076
006,6,1,csm,40b.png,1,1,324,35,71,325,1,1,427,3000,neu_feedback_onset,13,207200,csm,4615
006,6,1,csp,5a.png,1,1,304,131,-173,305,1,1,480,3923,pos_feedback_onset,14,222363,csm,3000
