sub,run,cat_cond,trial_type,picture,old,response_old,target_pos,response_pos,minimum_error,dot_resp_loc,cat_corr,TN_corr,TN_rt,ITI_dur,feedback_type,trial,mouse_resp_timestamp,trial_type_tm1,ITI_dur_tm1
012,1,1,csp,8a.png,1,1,200,198,-2,202,1,1,477,3230,pos_feedback_onset,1,73450,csm,4500
012,1,1,csm,27b.png,1,1,36,28,-8,36,1,0,371,3923,neu_feedback_onset,2,89347,csp,3230
012,1,1,csm,14b.png,1,1,300,326,26,299,1,1,646,3692,neu_feedback_onset,3,106748,csm,3923
012,1,1,csp,16a.png,1,1,8,19,11,4,1,1,687,3461,neg_feedback_onset,4,122746,csm,3692
012,1,1,csm,28b.png,1,1,40,29,-11,39,1,1,570,4384,neu_feedback_onset,5,138861,csp,3461
012,1,1,csp,40a.png,1,1,184,162,-22,179,1,1,476,5076,pos_feedback_onset,6,155008,csm,4384
012,1,1,csm,66b.png,1,1,124,304,-180,303,0,1,543,3000,neu_feedback_onset,7,172910,csp,5076
012,1,1,csm,30b.png,1,1,228,282,54,226,1,1,563,4153,neu_feedback_onset,8,188791,csm,3000
012,1,1,csm,26b.png,1,1,76,88,12,79,1,1,364,6000,neu_feedback_onset,9,204889,csm,4153
012,1,1,csm,36b.png,1,1,80,89,9,84,1,1,634,5307,neu_feedback_onset,10,223959,csm,6000
012,1,1,csp,33a.png,1,1,280,275,-5,278,1,1,528,4615,neg_feedback_onset,11,241426,csm,5307
012,1,1,csp,61a.png,1,1,140,155,15,134,1,1,670,5538,neg_feedback_onset,12,257959,csp,4615
012,1,1,csp,10a.png,1,1,112,135,23,108,1,1,331,4846,pos_feedback_onset,13,275426,csp,5538
012,1,1,csp,59a.png,1,1,44,37,-7,49,1,1,417,5769,pos_feedback_onset,14,291641,csp,4846
012,2,1,csm,43b.png,1,1,4,347,-17,3,1,0,NaN,6000,neu_feedback_onset,1,14043,csm,4500
012,2,1,csp,48a.png,1,1,24,322,-62,27,1,1,456,5307,pos_feedback_onset,2,31210,csm,6000
012,2,1,csm,63b.png,1,1,160,175,15,162,1,1,465,4846,neu_feedback_onset,3,49295,csp,5307
012,2,1,csm,35b.png,1,1,324,324,0,318,1,1,373,5538,neu_feedback_onset,4,67864,csm,4846
012,2,1,csm,21b.png,1,1,84,108,24,89,1,1,444,4153,neu_feedback_onset,5,86601,csm,5538
012,2,1,csp,13a.png,1,1,352,21,29,350,1,0,464,3230,neg_feedback_onset,6,104569,csm,4153
